image_id,query_index,method,success,expanded_nodes,off_reference_r0,routeconform_0.05_r0,off_reference_r1,routeconform_0.05_r1,off_reference_r2,routeconform_0.05_r2,off_reference_r3,routeconform_0.05_r3
22528885_15,527,Soft-probability A*,1,16299,0.07336956521739135,0,0.04619565217391308,1,0.012228260869565188,1,0.0,1
22528885_15,527,Topology+Risk A*,1,20395,0.07267833109017496,0,0.0471063257065949,1,0.006729475100942128,1,0.0,1
22528885_15,528,Soft-probability A*,1,12840,0.05092592592592593,0,0.01620370370370372,1,0.0,1,0.0,1
22528885_15,528,Topology+Risk A*,1,14805,0.025000000000000022,1,0.0,1,0.0,1,0.0,1
22528885_15,529,Soft-probability A*,1,21490,0.08074534161490687,0,0.04140786749482406,1,0.026915113871635588,1,0.018633540372670843,1
22528885_15,529,Topology+Risk A*,1,20659,0.14814814814814814,0,0.05144032921810704,0,0.02263374485596703,1,0.010288065843621408,1
22528885_15,530,Soft-probability A*,1,48116,0.1366459627329193,0,0.047204968944099424,1,0.012422360248447228,1,0.003726708074534124,1
22528885_15,530,Topology+Risk A*,1,55987,0.19822109275730626,0,0.08259212198221089,0,0.021601016518424387,1,0.007623888182973326,1
22528885_15,531,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,531,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,532,Soft-probability A*,1,65879,0.08286403861625102,0,0.02574416733708773,1,0.005631536604987941,1,0.002413515687851975,1
22528885_15,532,Topology+Risk A*,1,96660,0.07772435897435892,0,0.033653846153846145,1,0.005608974358974339,1,0.0008012820512820484,1
22528885_15,533,Soft-probability A*,1,41570,0.07471763683753263,0,0.026933101650738478,1,0.006081668114682914,1,0.0026064291920069316,1
22528885_15,533,Topology+Risk A*,1,55776,0.07445887445887445,0,0.03549783549783547,1,0.0060606060606061,1,0.0008658008658009031,1
22528885_15,534,Soft-probability A*,1,24823,0.024110218140068862,1,0.01148105625717566,1,0.004592422502870286,1,0.0,1
22528885_15,534,Topology+Risk A*,1,38487,0.011350737797956922,1,0.004540295119182747,1,0.0,1,0.0,1
22528885_15,535,Soft-probability A*,1,20715,0.0,1,0.0,1,0.0,1,0.0,1
22528885_15,535,Topology+Risk A*,1,28345,0.0,1,0.0,1,0.0,1,0.0,1
22528885_15,536,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,536,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,537,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,537,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,538,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,538,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,539,Soft-probability A*,1,56881,0.17457044673539523,0,0.03298969072164948,1,0.005498281786941561,1,0.0020618556701030855,1
22528885_15,539,Topology+Risk A*,1,76108,0.1562714187799863,0,0.0685400959561343,0,0.004112405757368043,1,0.0006854009595613775,1
22528885_15,540,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,540,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,541,Soft-probability A*,1,52324,0.11346444780635401,0,0.031013615733736732,1,0.004538577912254205,1,0.0022692889561271024,1
22528885_15,541,Topology+Risk A*,1,71652,0.09138972809667678,0,0.03549848942598188,1,0.004531722054380682,1,0.0007552870090634656,1
22528885_15,542,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,542,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,543,Soft-probability A*,1,37012,0.11704634721131191,0,0.03220738413197177,1,0.004713275726630051,1,0.00235663786331497,1
22528885_15,543,Topology+Risk A*,1,62262,0.09505106048703849,0,0.03692065985860171,1,0.004713275726630051,1,0.0007855459544383603,1
22528885_15,544,Soft-probability A*,1,40080,0.12527634487840822,0,0.030213706705969012,1,0.004421518054532059,1,0.002210759027265974,1
22528885_15,544,Topology+Risk A*,1,68541,0.09432571849668381,0,0.03463522476050107,1,0.004421518054532059,1,0.0007369196757552876,1
22528885_15,545,Soft-probability A*,1,86330,0.1943645773433007,0,0.04715353651523868,1,0.017826336975273138,1,0.009775733179988477,1
22528885_15,545,Topology+Risk A*,1,104690,0.19484240687679089,0,0.07851002865329515,0,0.016045845272206316,1,0.007449856733524385,1
22529065_15,546,Soft-probability A*,1,107326,0.03219106957424711,1,0.010903426791277204,1,0.0031152647975077885,1,0.0,1
22529065_15,546,Topology+Risk A*,1,104850,0.01498708010335914,1,0.002067183462532318,1,0.0,1,0.0,1
22529065_15,547,Soft-probability A*,1,3344,0.0,1,0.0,1,0.0,1,0.0,1
22529065_15,547,Topology+Risk A*,1,3705,0.0,1,0.0,1,0.0,1,0.0,1
22529065_15,548,Soft-probability A*,1,146,0.0,1,0.0,1,0.0,1,0.0,1
22529065_15,548,Topology+Risk A*,1,317,0.0,1,0.0,1,0.0,1,0.0,1
22529065_15,549,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,549,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,550,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,550,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,551,Soft-probability A*,1,38284,0.08724832214765099,0,0.057046979865771785,0,0.03355704697986572,1,0.020134228187919434,1
22529065_15,551,Topology+Risk A*,1,38378,0.06478405315614622,0,0.03488372093023251,1,0.019933554817275767,1,0.00830564784053156,1
22529065_15,552,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,552,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,553,Soft-probability A*,1,148666,0.03832396525293813,1,0.01124169647419515,1,0.0030659172202350815,1,0.0,1
22529065_15,553,Topology+Risk A*,1,152527,0.00963977676306449,1,0.0020294266869609334,1,0.0,1,0.0,1
22529065_15,554,Soft-probability A*,1,82343,0.055647840531561465,0,0.00913621262458475,1,0.0,1,0.0,1
22529065_15,554,Topology+Risk A*,1,85201,0.014766201804757961,1,0.0,1,0.0,1,0.0,1
22529065_15,555,Soft-probability A*,1,153833,0.046160302140159426,1,0.019723038187159037,1,0.010071338648762085,1,0.005035669324381042,1
22529065_15,555,Topology+Risk A*,1,157520,0.026293823038397335,1,0.01085141903171949,1,0.005425709515859745,1,0.002086811352253748,1
22529065_15,556,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,556,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,557,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,557,Topology+Risk A*,1,168371,0.021656740660530582,1,0.0070384407146724115,1,0.0035192203573362058,1,0.0013535462912831475,1
22529065_15,558,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,558,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,559,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,559,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,560,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,560,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,561,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,561,Topology+Risk A*,1,189762,0.023417395779722128,1,0.009264024704065843,1,0.005404014410705149,1,0.002830674215131279,1
22529065_15,562,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,562,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,563,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,563,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,564,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,564,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,565,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22529065_15,565,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278915_15,566,Soft-probability A*,1,627,0.0,1,0.0,1,0.0,1,0.0,1
23278915_15,566,Topology+Risk A*,1,1041,0.0,1,0.0,1,0.0,1,0.0,1
23278915_15,567,Soft-probability A*,1,78837,0.03746397694524495,1,0.018731988472622474,1,0.0,1,0.0,1
23278915_15,567,Topology+Risk A*,1,105756,0.021186440677966156,1,0.0,1,0.0,1,0.0,1
23278915_15,568,Soft-probability A*,1,5899,0.0,1,0.0,1,0.0,1,0.0,1
23278915_15,568,Topology+Risk A*,1,6670,0.0,1,0.0,1,0.0,1,0.0,1
23278915_15,569,Soft-probability A*,1,12361,0.0431034482758621,1,0.005747126436781658,1,0.0,1,0.0,1
23278915_15,569,Topology+Risk A*,1,15711,0.011363636363636354,1,0.0,1,0.0,1,0.0,1
23278915_15,570,Soft-probability A*,1,15406,0.0432801822323462,1,0.02505694760820043,1,0.011389521640091105,1,0.002277904328018221,1
23278915_15,570,Topology+Risk A*,1,25063,0.03167420814479638,1,0.015837104072398245,1,0.006787330316742057,1,0.0,1
23278915_15,571,Soft-probability A*,1,13274,0.12403100775193798,0,0.0,1,0.0,1,0.0,1
23278915_15,571,Topology+Risk A*,1,15666,0.015444015444015413,1,0.0,1,0.0,1,0.0,1
23278915_15,572,Soft-probability A*,1,85940,0.1695447409733124,0,0.07221350078492939,0,0.026687598116169498,1,0.006279434850863463,1
23278915_15,572,Topology+Risk A*,1,89598,0.09367681498829039,0,0.040593286494925884,1,0.010148321623731471,1,0.0007806401249024209,1
23278915_15,573,Soft-probability A*,1,75178,0.12222222222222223,0,0.042424242424242475,1,0.01717171717171717,1,0.005050505050505083,1
23278915_15,573,Topology+Risk A*,1,100521,0.05700000000000005,0,0.018000000000000016,1,0.0050000000000000044,1,0.0,1
23278915_15,574,Soft-probability A*,1,155753,0.1762749445676275,0,0.08093126385809313,0,0.03325942350332589,1,0.0044345898004434225,1
23278915_15,574,Topology+Risk A*,1,194138,0.08671789242590555,0,0.02634467618002201,1,0.00658616904500553,1,0.0005488474204171645,1
23278915_15,575,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,575,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,576,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278915_15,576,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278915_15,577,Soft-probability A*,1,141499,0.12794853466761968,0,0.04360257326661898,1,0.015010721944245908,1,0.0042887776983560055,1
23278915_15,577,Topology+Risk A*,1,189749,0.059985885673959016,0,0.014114326040931546,1,0.003528581510232831,1,0.0,1
23278915_15,578,Soft-probability A*,1,137948,0.20261941448382126,0,0.10400616332819723,0,0.05084745762711862,0,0.006933744221879867,1
23278915_15,578,Topology+Risk A*,1,144669,0.1091603053435114,0,0.02519083969465652,1,0.011450381679389277,1,0.0007633587786259888,1
23278915_15,579,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278915_15,579,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278915_15,580,Soft-probability A*,1,99267,0.04048582995951422,1,0.006072874493927127,1,0.003373819163292824,1,0.0006747638326585204,1
23278915_15,580,Topology+Risk A*,1,192474,0.02680965147453085,1,0.004691689008042843,1,0.002010723860589758,1,0.0,1
23278915_15,581,Soft-probability A*,1,100144,0.18473074301295156,0,0.09952283571915477,0,0.035446489434219464,1,0.006134969325153339,1
23278915_15,581,Topology+Risk A*,1,152600,0.17746288798920373,0,0.082995951417004,0,0.021592442645074206,1,0.004723346828609976,1
23278915_15,582,Soft-probability A*,1,176382,0.13819985825655567,0,0.0552799433026222,0,0.021261516654854762,1,0.00566973777462787,1
23278915_15,582,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,583,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,583,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,584,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,584,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,585,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278915_15,585,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,586,Soft-probability A*,1,7276,0.026378896882493952,1,0.007194244604316502,1,0.0,1,0.0,1
23278930_15,586,Topology+Risk A*,1,8656,0.009569377990430672,1,0.0,1,0.0,1,0.0,1
23278930_15,587,Soft-probability A*,1,16297,0.02005730659025784,1,0.0,1,0.0,1,0.0,1
23278930_15,587,Topology+Risk A*,1,17726,0.0028328611898017497,1,0.0,1,0.0,1,0.0,1
23278930_15,588,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,588,Topology+Risk A*,1,42306,0.14840182648401823,0,0.07534246575342463,0,0.04109589041095896,1,0.0,1
23278930_15,589,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,589,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,590,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,590,Topology+Risk A*,1,29081,0.08239095315024236,0,0.050080775444264924,0,0.02746365105008075,1,0.0,1
23278930_15,591,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,591,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,592,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,592,Topology+Risk A*,1,162547,0.07404103479036572,0,0.052631578947368474,0,0.03746654772524527,1,0.019625334522747506,1
23278930_15,593,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,593,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,594,Soft-probability A*,1,191345,0.24142083082480437,0,0.1348585189644792,0,0.09331727874774232,0,0.004816375677302864,1
23278930_15,594,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,595,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,595,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,596,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,596,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,597,Soft-probability A*,1,88420,0.05170731707317078,0,0.004878048780487809,1,0.0,1,0.0,1
23278930_15,597,Topology+Risk A*,1,134182,0.004812319538017307,1,0.0,1,0.0,1,0.0,1
23278930_15,598,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,598,Topology+Risk A*,1,148290,0.004533091568449721,1,0.0,1,0.0,1,0.0,1
23278930_15,599,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,599,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,600,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,600,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,601,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,601,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,602,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,602,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,603,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,603,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,604,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,604,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23278930_15,605,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23278930_15,605,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428540_15,606,Soft-probability A*,1,26462,0.08648648648648649,0,0.02297297297297296,1,0.004054054054054013,1,0.0,1
23428540_15,606,Topology+Risk A*,1,24766,0.014531043593130732,1,0.0,1,0.0,1,0.0,1
23428540_15,607,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428540_15,607,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428540_15,608,Soft-probability A*,1,15194,0.026548672566371723,1,0.0,1,0.0,1,0.0,1
23428540_15,608,Topology+Risk A*,1,14911,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,609,Soft-probability A*,1,8693,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,609,Topology+Risk A*,1,13832,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,610,Soft-probability A*,1,20661,0.02075471698113207,1,0.005660377358490565,1,0.0,1,0.0,1
23428540_15,610,Topology+Risk A*,1,29276,0.005617977528089901,1,0.0,1,0.0,1,0.0,1
23428540_15,611,Soft-probability A*,1,4078,0.04255319148936165,1,0.0,1,0.0,1,0.0,1
23428540_15,611,Topology+Risk A*,1,4536,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,612,Soft-probability A*,1,17278,0.005108556832694733,1,0.0,1,0.0,1,0.0,1
23428540_15,612,Topology+Risk A*,1,15770,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,613,Soft-probability A*,1,63660,0.024824952259707156,1,0.005092297899427112,1,0.0006365372374284028,1,0.0,1
23428540_15,613,Topology+Risk A*,1,60196,0.004416403785488909,1,0.0,1,0.0,1,0.0,1
23428540_15,614,Soft-probability A*,1,37899,0.007858546168958758,1,0.0,1,0.0,1,0.0,1
23428540_15,614,Topology+Risk A*,1,49590,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,615,Soft-probability A*,1,67962,0.03169811320754712,1,0.008301886792452806,1,0.0007547169811320531,1,0.0,1
23428540_15,615,Topology+Risk A*,1,68984,0.007473841554558991,1,0.0,1,0.0,1,0.0,1
23428540_15,616,Soft-probability A*,1,45981,0.006329113924050667,1,0.0,1,0.0,1,0.0,1
23428540_15,616,Topology+Risk A*,1,59875,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,617,Soft-probability A*,1,56367,0.04150352388410339,1,0.009397024275646038,1,0.000783085356303892,1,0.0,1
23428540_15,617,Topology+Risk A*,1,56063,0.007733952049497339,1,0.0,1,0.0,1,0.0,1
23428540_15,618,Soft-probability A*,1,19456,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,618,Topology+Risk A*,1,20278,0.004405286343612369,1,0.0,1,0.0,1,0.0,1
23428540_15,619,Soft-probability A*,1,66492,0.004968944099378869,1,0.0,1,0.0,1,0.0,1
23428540_15,619,Topology+Risk A*,1,78975,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,620,Soft-probability A*,1,28290,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,620,Topology+Risk A*,1,29127,0.0031496062992125706,1,0.0,1,0.0,1,0.0,1
23428540_15,621,Soft-probability A*,1,47827,0.004807692307692291,1,0.0,1,0.0,1,0.0,1
23428540_15,621,Topology+Risk A*,1,54365,0.0,1,0.0,1,0.0,1,0.0,1
23428540_15,622,Soft-probability A*,1,53117,0.013583441138421692,1,0.0019404915912031306,1,0.0,1,0.0,1
23428540_15,622,Topology+Risk A*,1,51950,0.0019317450096587585,1,0.0,1,0.0,1,0.0,1
23428540_15,623,Soft-probability A*,1,55554,0.013249211356466839,1,0.0018927444794952786,1,0.0,1,0.0,1
23428540_15,623,Topology+Risk A*,1,53510,0.0018844221105527303,1,0.0,1,0.0,1,0.0,1
23428540_15,624,Soft-probability A*,1,63522,0.023593466424682408,1,0.004839685420447659,1,0.000604960677555999,1,0.0,1
23428540_15,624,Topology+Risk A*,1,59828,0.004201680672268893,1,0.0,1,0.0,1,0.0,1
23428540_15,625,Soft-probability A*,1,59889,0.014760147601476037,1,0.0018450184501844769,1,0.0,1,0.0,1
23428540_15,625,Topology+Risk A*,1,67996,0.001835985312117483,1,0.0,1,0.0,1,0.0,1
23428810_15,626,Soft-probability A*,1,27759,0.021546261089987362,1,0.0025348542458808465,1,0.0,1,0.0,1
23428810_15,626,Topology+Risk A*,1,27406,0.008816120906801062,1,0.0,1,0.0,1,0.0,1
23428810_15,627,Soft-probability A*,1,6023,0.16049382716049387,0,0.09465020576131689,0,0.06995884773662553,0,0.04938271604938271,1
23428810_15,627,Topology+Risk A*,1,6207,0.08799999999999997,0,0.07599999999999996,0,0.05600000000000005,0,0.020000000000000018,1
23428810_15,628,Soft-probability A*,1,18632,0.02970297029702973,1,0.003960396039603964,1,0.0,1,0.0,1
23428810_15,628,Topology+Risk A*,1,17224,0.01171875,1,0.0,1,0.0,1,0.0,1
23428810_15,629,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,629,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,630,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,630,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,631,Soft-probability A*,1,25103,0.015757575757575748,1,0.00121212121212122,1,0.0,1,0.0,1
23428810_15,631,Topology+Risk A*,1,29098,0.006016847172081841,1,0.0,1,0.0,1,0.0,1
23428810_15,632,Soft-probability A*,1,23310,0.005592841163310935,1,0.0,1,0.0,1,0.0,1
23428810_15,632,Topology+Risk A*,1,26411,0.011135857461024523,1,0.0,1,0.0,1,0.0,1
23428810_15,633,Soft-probability A*,1,27466,0.005382131324004336,1,0.0,1,0.0,1,0.0,1
23428810_15,633,Topology+Risk A*,1,30213,0.0032223415682062218,1,0.0,1,0.0,1,0.0,1
23428810_15,634,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,634,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,635,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,635,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,636,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,636,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,637,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,637,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,638,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23428810_15,638,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,639,Soft-probability A*,1,190,0.0,1,0.0,1,0.0,1,0.0,1
23429080_15,639,Topology+Risk A*,1,716,0.0,1,0.0,1,0.0,1,0.0,1
23429080_15,640,Soft-probability A*,1,31068,0.10231023102310233,0,0.03960396039603964,1,0.018151815181518205,1,0.0066006600660065695,1
23429080_15,640,Topology+Risk A*,1,41084,0.07679738562091498,0,0.022875816993464082,1,0.008169934640522847,1,0.0016339869281045694,1
23429080_15,641,Soft-probability A*,1,37036,0.018292682926829285,1,0.0,1,0.0,1,0.0,1
23429080_15,641,Topology+Risk A*,1,42201,0.0,1,0.0,1,0.0,1,0.0,1
23429080_15,642,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,642,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,643,Soft-probability A*,1,15882,0.004385964912280715,1,0.0,1,0.0,1,0.0,1
23429080_15,643,Topology+Risk A*,1,21916,0.0021834061135370675,1,0.0,1,0.0,1,0.0,1
23429080_15,644,Soft-probability A*,1,9002,0.02491103202846978,1,0.007117437722419906,1,0.0,1,0.0,1
23429080_15,644,Topology+Risk A*,1,11528,0.007042253521126751,1,0.0,1,0.0,1,0.0,1
23429080_15,645,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,645,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,646,Soft-probability A*,1,119024,0.008995502248875575,1,0.0029985007496251548,1,0.0014992503748125774,1,0.0,1
23429080_15,646,Topology+Risk A*,1,161233,0.0052238805970149516,1,0.0014925373134327957,1,0.0,1,0.0,1
23429080_15,647,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,647,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,648,Soft-probability A*,1,101117,0.004003202562049668,1,0.0008006405124099114,1,0.0,1,0.0,1
23429080_15,648,Topology+Risk A*,1,160695,0.0023980815347721673,1,0.0,1,0.0,1,0.0,1
23429080_15,649,Soft-probability A*,1,98475,0.023519870235198748,1,0.008921330089213253,1,0.0032441200324412334,1,0.0008110300081103361,1
23429080_15,649,Topology+Risk A*,1,136937,0.021001615508885352,1,0.004846526655896577,1,0.0024232633279482885,1,0.0008077544426494665,1
23429080_15,650,Soft-probability A*,1,181743,0.04160246533127887,1,0.01001540832049308,1,0.0023112480739599928,1,0.0,1
23429080_15,650,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,651,Soft-probability A*,1,40718,0.01261034047919296,1,0.0050441361916772065,1,0.0,1,0.0,1
23429080_15,651,Topology+Risk A*,1,75545,0.008782936010037656,1,0.0037641154328732496,1,0.0,1,0.0,1
23429080_15,652,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,652,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,653,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,653,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,654,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,654,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,655,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,655,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,656,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,656,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,657,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,657,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23429080_15,658,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
23429080_15,658,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
23729020_15,659,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,659,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,660,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,660,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,661,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,661,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,662,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,662,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,663,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,663,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,664,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,664,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,665,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
