image_id,bridge_index,reference_supported,curve_nodes,euclidean_gap,mean_q,min_q,total_cost,confidence_cost,length_cost,direction_cost,width_cost,connectivity_gain,used_by_successful_paths,used_by_any_path
24029035_15,18,1,27,21.2602916254693,0.2236473747977504,0.09578011184930801,1.0816895867928027,1.605682611465454,0.212602916254693,0.0407541571852702,0.2226499018873854,-1.0,1,1
24029035_15,19,1,28,22.20360331117452,0.13290326190846308,0.08114984631538391,1.3682033169098053,2.0638909339904785,0.22203603311174513,0.01951366590518444,0.06276268390239692,-1.0,0,0
24029035_15,20,0,26,22.20360331117452,0.38011773797468495,0.028692297637462616,1.2944563849136501,1.3456038236618042,0.2220360331117452,0.6391270907018671,0.08768943743823394,-1.0,0,0
24029035_15,21,0,27,24.08318915758459,0.352905437902168,0.2624783217906952,0.6417740916032642,1.0641546249389648,0.2408318915758459,0.003454241755120213,0.3333333333333333,-1.0,0,0
24029035_15,22,1,30,24.186773244895647,0.1860907440384229,0.13705703616142273,1.3132165203906112,1.7168298959732056,0.24186773244895649,0.05451889196844917,0.3,-1.0,0,0
24029035_15,23,1,30,25.495097567963924,0.34435596615076064,0.24588005244731903,0.4250874551445034,1.1566441059112549,0.25495097567963926,0.013492373553609271,0.0,-1.0,0,0
24029035_15,24,1,34,29.410882339705484,0.3160623360206099,0.2436721920967102,0.7716017078349329,1.1725552082061768,0.29410882339705485,0.0010538113698854712,0.3038838648618159,-1.0,0,0
24029035_15,25,0,33,30.463092423455635,0.2018819437785582,0.14162081480026245,1.2386839990609921,1.562530517578125,0.30463092423455634,0.012943913485620517,0.3585786437626905,-1.0,0,0
24029035_15,26,0,35,30.805843601498726,0.32394179233482906,0.2104266732931137,0.6491709736832092,1.187845230102539,0.3080584360149873,0.006820698158956806,0.14644660940672627,-1.0,0,0
24029035_15,27,1,36,32.202484376209235,0.16740923416283396,0.09175193309783936,1.2785373008910308,1.8138577938079834,0.32202484376209234,0.015332659570919782,0.12732200375003502,-1.0,0,0
24029035_15,28,0,45,42.44997055358225,0.16284423967202505,0.061102911829948425,1.7050264779620696,2.0334270000457764,0.42449970553582245,0.02660826956794421,0.22049150281252627,-1.0,0,0
24029035_15,29,0,45,44.553338819890925,0.18580847101079093,0.1041354387998581,1.3331180165059218,1.7809075117111206,0.44553338819890925,0.0019618241169394035,0.10471529247895259,-1.0,0,0
24478825_15,0,0,3,2.0,0.28903860847155255,0.2801763713359833,0.6247317812165747,1.2259995937347412,0.02,0.3787321874818335,0.0,-1.0,0,0
24478825_15,1,0,5,4.0,0.4030797600746155,0.37562626600265503,0.20615066346245903,0.8934856653213501,0.04,0.16794970566215628,0.10471529247895259,-1.0,0,0
24478825_15,2,1,6,5.0990195135927845,0.321695809563001,0.29279327392578125,1.5403897362258343,1.1606483459472656,0.050990195135927854,1.1823045857359142,0.14644660940672627,-1.0,0,0
24478825_15,3,1,6,5.0990195135927845,0.4162069658438365,0.3653835654258728,0.06819179572625078,0.9041978716850281,0.050990195135927854,0.11300372890529475,0.0,-1.0,0,0
24478825_15,4,1,10,6.708203932499369,0.4345161855220795,0.3963412344455719,-0.0340618871951639,0.8354849219322205,0.0670820393249937,0.0019001612011366187,0.061470990346485344,-1.0,0,0
24478825_15,5,1,10,7.280109889280518,0.526798328757286,0.3064514696598053,0.6002736407375617,0.7436665296554565,0.07280109889280519,0.7838060121893001,0.0,-1.0,0,0
24478825_15,6,0,12,8.06225774829855,0.29149477432171506,0.22798384726047516,0.3098914841496634,1.2227699756622314,0.08062257748298549,0.006498931004446484,0.0,-1.0,0,0
24478825_15,7,1,11,9.055385138137417,0.2716551003131,0.16176778078079224,0.47631028222706795,1.3119338750839233,0.09055385138137417,0.07382255576177038,0.0,-1.0,1,1
24478825_15,8,1,11,10.0,0.43013053048740735,0.35958272218704224,-0.02052506208419802,0.879474937915802,0.1,0.0,0.0,-1.0,0,0
24478825_15,9,1,15,10.295630140987,0.30144351422786714,0.24545525014400482,0.4162736133795699,1.2449181079864502,0.10295630140987001,0.005636520080852692,0.06276268390239692,-1.0,0,0
24478825_15,10,1,16,13.152946437965905,0.2109766323119402,0.16981542110443115,1.0525529764711457,1.6543902158737183,0.13152946437965904,0.01426357448959259,0.25236972172817573,-1.0,0,0
24478825_15,11,1,24,19.1049731745428,0.26887634706993896,0.16515907645225525,0.8209341694909928,1.340248465538025,0.191049731745428,0.013242769957518885,0.276393202250021,-1.0,0,0
24478825_15,12,1,26,19.924858845171276,0.23557227849960327,0.11779077351093292,1.335119880504982,1.6167917251586914,0.19924858845171275,0.1905781520370866,0.3285014148574912,-1.0,0,0
24478825_15,13,0,29,24.041630560342615,0.349928361588511,0.14151820540428162,1.4540320967188896,1.204991340637207,0.24041630560342614,1.0086244504782564,0.0,-1.0,0,0
24478825_15,14,0,33,31.144823004794873,0.18074601324218692,0.07633741199970245,1.6806661899280773,1.9043848514556885,0.31144823004794875,0.33983310842444,0.125,-1.0,0,0
24478855_15,0,1,4,2.23606797749979,0.2784186825156212,0.2605322301387787,1.424309663400336,1.2456504106521606,0.022360679774997897,1.1562985729731774,0.0,-1.0,0,0
24478855_15,1,0,7,4.47213595499958,0.24504228574889048,0.21590006351470947,1.8862414026697656,1.409678339958191,0.044721359549995794,1.2480694691784169,0.18377223398316206,-1.0,0,0
24478855_15,2,0,13,8.94427190999916,0.360660575903379,0.304293692111969,0.37413393829121655,1.0883474349975586,0.08944271909999159,0.012571550210504434,0.18377223398316206,-1.0,0,0
24478855_15,3,1,13,9.433981132056603,0.1894286572933197,0.16430804133415222,0.7555029621445226,1.65861177444458,0.09433981132056603,0.0025513763793764133,0.0,-1.0,0,0
24478855_15,4,1,11,9.486832980505138,0.37365481799299066,0.30146023631095886,0.05235013291150992,0.9565473198890686,0.09486832980505139,0.0009344832173898143,0.0,-1.0,0,0
24478855_15,5,0,14,13.0,0.3645687869616917,0.22119998931884766,0.2749865477123985,1.0700221061706543,0.13,0.025658350974743116,0.04930609056700136,-1.0,0,0
24478855_15,6,1,18,13.601470508735444,0.28860849804348415,0.2262439727783203,0.7033782387252892,1.2616641521453857,0.13601470508735444,0.0018155166307331494,0.3038838648618159,-1.0,0,0
24478855_15,7,0,19,14.560219778561036,0.3196277394890785,0.1245463564991951,1.0994673524566618,1.1230220794677734,0.14560219778561037,0.830843075203278,0.0,-1.0,0,0
24478855_15,8,1,21,15.811388300841896,0.1450487815198444,0.04107779264450073,1.3856308530572985,2.041410446166992,0.15811388300841897,0.08610652388188716,0.1,-1.0,0,0
24478855_15,9,1,20,17.46424919657298,0.26347666755318644,0.09916451573371887,1.068483147375073,1.5597678422927856,0.17464249196572978,0.27260182277007233,0.061470990346485344,-1.0,0,0
24478855_15,10,1,24,19.1049731745428,0.2577700186520815,0.1548384428024292,0.829341487913797,1.3345082998275757,0.191049731745428,0.05378345634079329,0.25,-1.0,0,0
24478855_15,11,0,24,21.095023109728988,0.2801065243159731,0.061217300593853,1.0530817113344892,1.5740950107574463,0.2109502310972899,0.16803646947975293,0.1,-1.0,0,0
24478855_15,12,0,23,22.135943621178654,0.23807769754658575,0.17608366906642914,1.059553564971882,1.4617682695388794,0.22135943621178658,0.10003265697119496,0.276393202250021,-1.0,0,0
24478855_15,13,1,30,23.769728648009426,0.2999050870537758,0.10697084665298462,1.0127757318658284,1.2660983800888062,0.23769728648009425,0.4212906278586943,0.08768943743823394,-1.0,0,0
24478855_15,14,1,35,31.953090617340916,0.195585257347141,0.029239188879728317,1.7985928425986417,2.0878183841705322,0.3195309061734092,0.12694581265021626,0.26429773960448416,-1.0,0,0
24479170_15,0,1,6,5.0,0.340073565642039,0.29552948474884033,0.11949865818023686,1.0694986581802368,0.05,0.0,0.0,-1.0,0,0
24479170_15,1,0,8,6.082762530298219,0.28718041256070137,0.253516286611557,0.5495003316484919,1.260601282119751,0.060827625302982184,0.044299190242596764,0.18377223398316206,-1.0,0,0
24479170_15,2,0,13,8.602325267042627,0.2873267141672281,0.21992012858390808,0.4085410549061137,1.2679060697555542,0.08602325267042626,0.05461173248013318,0.0,-1.0,0,0
24479170_15,3,1,12,9.219544457292887,0.43260309596856433,0.26126664876937866,0.06676703074771018,0.9277262091636658,0.09219544457292889,0.04684537701111535,0.0,-1.0,1,1
24479170_15,4,1,26,21.95449840010015,0.31317412050870747,0.045786723494529724,1.672906946449758,1.4756882190704346,0.2195449840010015,0.677673743378322,0.3,-1.0,0,0
24479170_15,5,1,31,28.635642126552707,0.33980373028785954,0.26436299085617065,0.8552347659852837,1.1031149625778198,0.286356421265527,0.12387726515035596,0.34188611699158106,-1.0,0,0
24479215_15,0,0,4,2.23606797749979,0.3556428998708725,0.31430137157440186,0.5126258603728413,1.0483790636062622,0.022360679774997897,0.44188611699158103,0.0,-1.0,0,0
24479215_15,1,0,3,2.8284271247461903,0.27349857489267987,0.25220420956611633,1.2856001053424846,1.2583205699920654,0.0282842712474619,0.9989952641029575,0.0,-1.0,0,0
24479215_15,2,1,4,3.0,0.4007270112633705,0.3924034833908081,-0.036646355598743185,0.9076952934265137,0.03,0.025658350974743116,0.0,-1.0,0,0
24479215_15,3,0,5,3.1622776601683795,0.41207121014595033,0.38906174898147583,1.906535850721839,0.8798921704292297,0.0316227766016838,1.9950209036909257,0.0,-1.0,0,0
24479215_15,4,1,6,4.123105625617661,0.26317482193311054,0.24061158299446106,0.42870939603386304,1.310623049736023,0.0412310562561766,0.05119693906692019,0.02565835097474313,-1.0,0,0
24479215_15,5,0,4,4.242640687119285,0.4655517563223839,0.43686285614967346,1.573000181314601,0.7667204141616821,0.042426406871192854,1.6174067508750003,0.14644660940672627,-1.0,0,0
24479215_15,6,0,4,4.242640687119285,0.2566586844623089,0.22828765213489532,1.599352638208119,1.3638197183609009,0.042426406871192854,1.193106512976025,0.0,-1.0,0,0
24479215_15,7,0,5,4.242640687119285,0.3030700206756592,0.29289698600769043,1.2535018874528059,1.186889886856079,0.042426406871192854,1.024185593725534,0.0,-1.0,0,0
24479215_15,8,0,4,4.242640687119285,0.3041338697075844,0.27502837777137756,1.1296597267227106,1.193252444267273,0.042426406871192854,0.8939808755842448,0.0,-1.0,0,0
24479215_15,9,0,7,4.47213595499958,0.31868461625916616,0.30822575092315674,1.4075810311620023,1.1691994667053223,0.044721359549995794,1.047213595499958,0.1464466094067262,-1.0,0,0
24479215_15,10,1,9,5.830951894845301,0.2091108030743069,0.18974342942237854,0.7549144247866286,1.5384514331817627,0.058309518948453,0.030831468906377668,0.12732200375003502,-1.0,0,0
24479215_15,11,1,7,6.324555320336759,0.2054841092654637,0.18948715925216675,0.9106586737847988,1.5846296548843384,0.0632455532033676,0.012783465697092988,0.25,-1.0,0,0
24479215_15,12,0,10,6.4031242374328485,0.3225813001394272,0.2909848690032959,0.21340555144784412,1.1130950450897217,0.06403124237432849,0.036279263983793886,0.0,-1.0,0,0
24479215_15,13,0,6,7.0710678118654755,0.3902788311243057,0.3713400363922119,0.05836610277398213,0.9363387227058411,0.07071067811865475,0.05131670194948634,0.0,-1.0,0,0
24479215_15,14,0,11,7.810249675906654,0.34222696179693396,0.23870769143104553,0.3881332784889653,1.1170508861541748,0.07810249675906655,0.002153366776144805,0.19082652879957887,-1.0,0,0
24479215_15,15,0,13,8.602325267042627,0.2553876294539525,0.2250443994998932,0.5606296935418733,1.3698294162750244,0.08602325267042626,6.173211747012575e-05,0.10471529247895259,-1.0,0,0
24479215_15,16,0,13,8.94427190999916,0.34812392179782575,0.2775953412055969,0.15972022478170533,1.0650792121887207,0.08944271909999159,0.005198293492993167,0.0,-1.0,0,0
24479215_15,17,0,11,10.0,0.4104943167079579,0.36362582445144653,0.33266261452614465,0.9058968424797058,0.1,0.02676577204643865,0.3,-1.0,0,0
24479215_15,18,0,15,10.295630140987,0.29296077887217203,0.25022196769714355,0.4875163027862668,1.26710045337677,0.10295630140987001,0.009691818275994857,0.1077677297236319,-1.0,0,0
24479215_15,19,0,18,12.041594578792296,0.3612765338685777,0.25226694345474243,0.4343144028078021,1.0402936935424805,0.12041594578792296,0.12715815407067227,0.1464466094067262,-1.0,0,0
24479215_15,20,0,17,13.0,0.34506314466981325,0.28440308570861816,0.5051241849812009,1.0495227575302124,0.13,0.07560142745098863,0.25,-1.0,0,0
24479215_15,21,0,11,14.142135623730951,0.3195938630537553,0.27324438095092773,0.5025196687785249,1.204095482826233,0.1414213562373095,2.220446049250313e-16,0.1570028297149823,-1.0,0,0
24479215_15,22,0,20,15.0,0.2886261574923992,0.22620901465415955,0.716218260750791,1.2553106546401978,0.15,0.010907606110593215,0.3,-1.0,0,0
24479215_15,23,0,17,16.0,0.34001655263059277,0.25261032581329346,0.5017727588717629,1.122353434562683,0.16,0.019419324309079777,0.2,-1.0,0,0
24479215_15,24,0,13,16.97056274847714,0.35326255972568804,0.2895379662513733,0.542351201768505,1.055993914604187,0.16970562748477142,0.01276779481773066,0.30388386486181596,-1.0,0,0
24479215_15,25,0,27,18.439088914585774,0.24553266002072227,0.14930391311645508,1.1475407390123284,1.5840792655944824,0.18439088914585774,0.3790705842719885,0.0,-1.0,0,0
24479215_15,26,0,26,20.615528128088304,0.2582333798591907,0.05917598307132721,1.5491917531202022,1.520982027053833,0.20615528128088303,0.682609572331885,0.1394448724536011,-1.0,0,0
24479215_15,27,0,31,29.410882339705484,0.25304069297928966,0.09608174115419388,1.5654078339742479,1.386966586112976,0.29410882339705485,0.6185930672971258,0.2657393571670909,-1.0,0,0
24479215_15,28,0,50,35.4682957019364,0.2828014379739761,0.18668462336063385,0.6946525741027794,1.301788091659546,0.354682957019364,0.038181525423869545,0.0,-1.0,0,0
24479215_15,29,0,43,46.69047011971501,0.16530728028264158,0.07728738337755203,1.7177184679562916,1.7794245481491089,0.46690470119715,0.36667392613108,0.10471529247895259,-1.0,0,0
24479215_15,30,0,46,49.57822102496216,0.21393930782442508,0.04890702664852142,1.270719453801111,1.6253947019577026,0.4957822102496216,0.0030959321870610568,0.1464466094067262,-1.0,0,0
24628885_15,0,1,8,5.830951894845301,0.26637499779462814,0.25083619356155396,0.7247188559623652,1.3113038539886475,0.058309518948453,0.32651000381629636,0.028595479208968284,-1.0,0,0
24628885_15,1,1,9,7.0710678118654755,0.383900781472524,0.3147204518318176,0.33768824310881973,1.0316636562347412,0.07071067811865475,0.05154167477226168,0.18377223398316206,-1.0,0,0
24628885_15,2,1,11,7.615773105863909,0.17583077062260022,0.12534642219543457,0.9665856054257325,1.6620632410049438,0.07615773105863909,0.14438978053107138,0.08397485283107814,-1.0,0,0
24628885_15,3,1,12,8.54400374531753,0.3403386225303014,0.2560350298881531,0.3146501605004528,1.0635390281677246,0.0854400374531753,0.11288469037951077,0.05278640450004208,-1.0,0,0
24628885_15,4,0,12,9.219544457292887,0.22935333599646887,0.19831952452659607,0.6600633437231638,1.4730406999588013,0.09219544457292889,0.09482719919143362,0.0,-1.0,0,0
24628885_15,5,0,14,11.40175425099138,0.34103927442005705,0.30238276720046997,0.3655162393378948,1.0918233394622803,0.11401754250991379,0.013228747958974552,0.14644660940672624,-1.0,0,0
24628885_15,6,0,15,12.083045973594572,0.363931268453598,0.2566939890384674,0.4434827715718277,1.075552225112915,0.12083045973594571,0.24710008672296696,0.0,-1.0,0,0
24628885_15,7,1,18,13.601470508735444,0.17045395407411787,0.0957099199295044,1.1252623221101095,1.858962893486023,0.13601470508735444,0.025569431057779313,0.10471529247895259,-1.0,0,0
24628885_15,8,0,16,14.035668847618199,0.20720682060346007,0.05682038515806198,1.3722298956592902,1.7097549438476562,0.14035668847618202,0.3383460293522901,0.18377223398316206,-1.0,2,1
24628885_15,9,0,20,14.317821063276353,0.32756192684173585,0.2599532902240753,0.6064704217459798,1.1590770483016968,0.1431782106327635,0.30421516281151945,0.0,-1.0,0,0
24628885_15,10,0,12,15.556349186104045,0.37529484430948895,0.1806669533252716,0.40205779888597926,1.0783846378326416,0.15556349186104046,0.16810966919229708,0.0,-1.0,0,0
24628885_15,11,1,21,15.811388300841896,0.2357530686117354,0.13833706080913544,1.3286234153003633,1.5648456811904907,0.15811388300841897,0.5528774466014115,0.05278640450004208,-1.0,0,0
24628885_15,12,0,22,16.401219466856727,0.17275300080125983,0.08019256591796875,1.2596270881788327,1.911969780921936,0.16401219466856723,0.026642282873347134,0.1570028297149823,-1.0,0,0
24628885_15,13,1,20,16.76305461424021,0.2613569498062134,0.05074521154165268,1.8265481834702242,1.511711597442627,0.1676305461424021,1.0857350495387101,0.061470990346485344,-1.0,0,0
24628885_15,14,0,20,17.26267650163207,0.3940482050180435,0.33234524726867676,0.4937986896450428,0.9640693664550781,0.17262676501632068,0.015216441182063112,0.34188611699158106,-1.0,0,0
24628885_15,15,0,25,21.587033144922902,0.2855768984556198,0.21427468955516815,0.9464496189891225,1.2889349460601807,0.215870331449229,0.11314292662222158,0.3285014148574912,-1.0,0,0
24628885_15,16,1,28,21.93171219946131,0.24577678101403372,0.1787431389093399,0.8997893862068027,1.4598478078842163,0.2193171219946131,0.06362162661299087,0.1570028297149823,-1.0,0,0
24628885_15,17,0,30,23.769728648009426,0.1289286161462466,0.041160136461257935,1.7764489146509033,2.288037061691284,0.23769728648009425,0.19792816197948282,0.05278640450004208,-1.0,0,0
24628885_15,18,1,28,24.186773244895647,0.22005967290273734,0.11333350092172623,1.5575727962097927,1.7421592473983765,0.24186773244895649,0.46883052388350727,0.10471529247895256,-1.0,0,0
24628885_15,19,1,32,26.40075756488817,0.28896957030519843,0.19203373789787292,0.7132966866506283,1.2937986850738525,0.2640075756488817,0.028168422177858976,0.12732200375003502,-1.0,0,0
24628885_15,20,1,29,28.284271247461902,0.3267704032618424,0.23761101067066193,0.6215712812833225,1.1454769372940063,0.282842712474619,0.02658496484803058,0.16666666666666666,-1.0,0,0
24628885_15,21,1,35,34.23448553724738,0.15963910775525228,0.04978778958320618,1.8124376214868927,2.200991153717041,0.3423448553724738,0.12265500299065163,0.1464466094067262,-1.0,0,0
24628885_15,22,1,40,35.84689665786984,0.37795099932700393,0.07792092859745026,1.328049595248335,1.246120572090149,0.3584689665786984,0.5840151841258867,0.1394448724536011,-1.0,0,0
24628885_15,23,1,43,45.31004303683677,0.1560843411053336,0.04270755872130394,1.751702611225109,2.160296678543091,0.45310043036836767,0.010983498563615912,0.12732200375003502,-1.0,0,0
24629200_15,0,0,3,2.0,0.4722931385040283,0.4535186290740967,0.7817415045685125,0.7569918632507324,0.02,1.00474964131778,0.0,-1.0,0,0
24629200_15,1,0,6,4.123105625617661,0.16084385911623636,0.1428963840007782,0.9379124767414453,1.8169198036193848,0.0412310562561766,0.07976161686588379,0.0,-1.0,0,0
24629200_15,2,0,6,4.123105625617661,0.33495232959588367,0.3129523992538452,1.5621223966709987,1.066593885421753,0.0412310562561766,1.3915347710906718,0.06276268390239692,-1.0,0,0
24629200_15,3,0,7,4.47213595499958,0.22006526589393616,0.20534497499465942,0.5652032892025671,1.5154566764831543,0.044721359549995794,0.005025253169416932,0.0,-1.0,0,0
24629200_15,4,0,8,5.0,0.38515014201402664,0.34949398040771484,0.13667186240007045,0.9583196640014648,0.05,0.04501886506527236,0.08333333333333333,-1.0,0,0
24629200_15,5,1,8,5.385164807134504,0.36114510893821716,0.3294490575790405,1.2267085195845402,1.0433506965637207,0.05385164807134504,1.0680351846029892,0.061470990346485344,-1.0,0,0
24629200_15,6,0,5,5.656854249492381,0.25621817708015443,0.2359590381383896,0.4792261742692623,1.365147352218628,0.0565685424949238,0.004723875055668292,0.05278640450004206,-1.0,0,0
24629200_15,7,1,10,7.280109889280518,0.2900041788816452,0.24671363830566406,0.3891864756106562,1.2466462850570679,0.07280109889280519,0.04408074068604001,0.02565835097474313,-1.0,0,0
24629200_15,8,1,10,7.280109889280518,0.2622350215911865,0.23543843626976013,0.49883005471527,1.3780546188354492,0.07280109889280519,0.02231598601227236,0.02565835097474313,-1.0,0,0
24629200_15,9,1,11,7.615773105863909,0.3915362303907221,0.32460761070251465,0.09454292348198123,0.9036489129066467,0.07615773105863909,0.08907792854195218,0.02565835097474313,-1.0,0,0
24629200_15,10,0,13,9.433981132056603,0.17504248023033142,0.14331120252609253,0.8814585787870248,1.7587026357650757,0.09433981132056603,0.02841613170138313,0.0,-1.0,0,0
24629200_15,11,1,16,11.180339887498949,0.20944206696003675,0.14963027834892273,0.8061989446065181,1.602749228477478,0.1118033988749895,0.012157040414213172,0.07948927683983739,-1.0,0,0
24629200_15,12,0,15,12.165525060596439,0.2843582987785339,0.20160192251205444,0.5333916478469396,1.259369969367981,0.12165525060596437,0.012921555419393382,0.1394448724536011,-1.0,0,0
24629200_15,13,0,16,12.206555615733702,0.21935152169317007,0.17042067646980286,0.8077158242581535,1.5085201263427734,0.12206555615733702,0.030683532351316822,0.1464466094067262,-1.0,0,0
24629200_15,14,0,18,13.45362404707371,0.2431368182102839,0.11259286105632782,0.8847667935924846,1.4264180660247803,0.13453624047073712,0.28478970996161146,0.03902277713535565,-1.0,0,0
24629200_15,15,0,18,13.892443989449804,0.24738925612635082,0.15549291670322418,1.0353106514818449,1.4168906211853027,0.13892443989449807,0.15627228569868123,0.32322330470336313,-1.0,0,0
24629200_15,16,0,15,14.0,0.2960133155186971,0.19500719010829926,1.08729523651537,1.2615998983383179,0.14,0.6856953381770519,0.0,-1.0,0,0
24629200_15,17,1,21,17.0,0.25815134601933615,0.2175055742263794,1.1119974832311619,1.3504430055618286,0.17,0.530083487322848,0.061470990346485344,-1.0,0,0
24629200_15,18,0,25,19.209372712298546,0.23548143327236176,0.16422033309936523,1.8952392992312665,1.4469327926635742,0.19209372712298545,1.0062127794447067,0.25,-1.0,0,0
24629200_15,19,0,21,20.396078054371138,0.13179118292672293,0.06330287456512451,1.5510432813400188,2.169804573059082,0.20396078054371142,0.03083131833049879,0.14644660940672627,-1.0,0,0
24629200_15,20,0,24,21.095023109728988,0.2966479949342708,0.03136064112186432,1.4709491136578245,1.9934366941452026,0.21095023109728983,0.16967507583025965,0.09688711258507256,-1.0,0,0
24629200_15,21,0,39,35.90264614203248,0.14717940451242986,0.05311313271522522,1.7151251432433052,1.872093677520752,0.3590264614203249,0.18400500430222827,0.3,-1.0,0,0
24629200_15,22,0,44,43.01162633521314,0.19302163721824234,0.03584201633930206,1.912146727683699,1.9742488861083984,0.4301162633521314,0.45499517372312737,0.05278640450004204,-1.0,0,0
24779275_15,0,0,4,2.23606797749979,0.37838171422481537,0.36641165614128113,1.0226451077148861,0.9555630683898926,0.022360679774997897,1.0447213595499958,0.0,-1.0,0,0
24779275_15,1,1,7,6.0,0.3622580553804125,0.34572476148605347,0.2327067503317728,1.0197263956069946,0.06,0.025658350974743116,0.12732200375003502,-1.0,0,0
24779275_15,2,0,10,8.06225774829855,0.33223807215690615,0.26976996660232544,0.16008020205868534,1.0717355012893677,0.08062257748298549,0.007722123286332261,0.0,-1.0,0,0
24779275_15,3,1,12,11.0,0.3800664593776067,0.30284833908081055,0.39061912635010954,1.0049607753753662,0.11,0.025658350974743116,0.25,-1.0,0,0
24779275_15,4,0,18,12.041594578792296,0.22023261400560537,0.0533967986702919,1.710466928563438,1.6850627660751343,0.12041594578792296,0.7972204869767492,0.1077677297236319,-1.0,0,0
24779275_15,5,1,16,14.035668847618199,0.3093902338296175,0.2052503228187561,0.8731831082392207,1.1242295503616333,0.14035668847618202,0.33220366715138444,0.27639320225002106,-1.0,0,0
24779275_15,6,0,21,20.0,0.36161739911351887,0.2830394208431244,0.5723570903142292,1.039023756980896,0.2,0.0,0.3333333333333333,-1.0,0,0
24779275_15,7,0,33,29.120439557122072,0.23948103099158316,0.09720305353403091,0.9458813223733031,1.417028546333313,0.29120439557122074,0.01715687765624324,0.22049150281252627,-1.0,0,0
24779275_15,8,0,30,29.832867780352597,0.19473823408285776,0.10610917210578918,0.9751106492492712,1.6715391874313354,0.29832867780352595,0.005242784014409918,0.0,-1.0,0,0
25079170_15,0,1,6,3.605551275463989,0.3895123104254405,0.36145976185798645,0.011035678894102396,0.9367656707763672,0.0360555127546399,0.03821449536309529,0.0,-1.0,0,0
25079170_15,1,1,7,6.324555320336759,0.3535888833659036,0.29506760835647583,0.19712572544510576,1.1092053651809692,0.0632455532033676,0.024674807060768966,0.0,-1.0,0,0
25079170_15,2,1,6,7.0710678118654755,0.14935352901617685,0.12093541026115417,1.293745689661674,1.886675238609314,0.07071067811865475,0.14644660940672627,0.18991316352697882,-1.0,0,0
25079170_15,3,0,11,7.211102550927978,0.35201861370693555,0.3169171214103699,0.45179194201734507,1.0275862216949463,0.0721110255092798,0.03779003299017086,0.31430466182294814,-1.0,0,0
25079170_15,4,0,9,8.0,0.33030516902605694,0.2446371614933014,0.37839855052256754,1.1768007278442383,0.08,0.0168825301993768,0.10471529247895256,-1.0,0,0
25079170_15,5,0,13,8.602325267042627,0.39602379156992984,0.3563392162322998,0.0390556339681567,0.8992053270339966,0.08602325267042626,0.0538270542637338,0.0,-1.0,0,0
25079170_15,6,1,10,9.0,0.320570769906044,0.25160104036331177,0.3734427976772803,1.164099931716919,0.09,0.035368013129283005,0.08397485283107814,-1.0,0,0
25079170_15,7,0,11,9.486832980505138,0.37827708504416724,0.2785806357860565,0.07018800189605767,0.9360902309417725,0.09486832980505139,0.03922944114923371,0.0,-1.0,0,0
25079170_15,8,0,12,10.04987562112089,0.24919583400090536,0.22999151051044464,0.830983528725967,1.401221513748169,0.1004987562112089,0.04008176944448105,0.289181489322108,-1.0,0,0
25079170_15,9,1,13,12.0,0.28484713572722214,0.18306316435337067,0.7201886936488378,1.3361908197402954,0.12,0.042540881174119916,0.22145699273442224,-1.0,0,0
25079170_15,10,0,14,13.038404810405298,0.2708178535103798,0.19028323888778687,0.6682741999149431,1.4582481384277344,0.130384048104053,0.07964201338315557,0.0,-1.0,0,0
25079170_15,11,1,19,14.866068747318506,0.2347675256038967,0.19958199560642242,0.7451113004432133,1.4875142574310303,0.14866068747318506,0.05614995103895587,0.05278640450004208,-1.0,0,0
25079170_15,12,1,25,17.88854381999832,0.2757215911149979,0.2088540494441986,0.813430152304621,1.319345474243164,0.17888543819998318,0.09470773704894758,0.22049150281252627,-1.0,0,0
25079170_15,13,0,22,18.027756377319946,0.16537618230689655,0.09638318419456482,1.3899243937679073,1.8654054403305054,0.1802775637731995,0.05637342402016665,0.2878679656440358,-1.0,0,0
25079170_15,14,1,22,21.0,0.3068658140572635,0.20980361104011536,0.6412799202875796,1.2410317659378052,0.21,0.025658350974743116,0.16458980337503157,-1.0,0,0
25079170_15,15,0,26,22.561028345356956,0.24156096463020033,0.09531701356172562,1.146491102579402,1.5689976215362549,0.2256102834535695,0.18521653092291113,0.16666666666666666,-1.0,0,0
25079170_15,16,1,28,27.0,0.1347791009715625,0.02605503797531128,1.491517544776623,2.19585919380188,0.27,0.025658350974743116,0.0,-1.0,0,0
25079170_15,17,0,33,32.01562118716424,0.2281882180408998,0.1231410950422287,1.5269923837616695,1.770805835723877,0.32015621187164245,0.2693636694994838,0.16666666666666666,-1.0,0,0
25079170_15,18,0,34,33.95585369269929,0.25630732844857607,0.043008435517549515,1.4609008577504699,1.8074066638946533,0.33955853692699295,0.08509872920214384,0.22883692772667977,-1.0,0,0
25079170_15,19,0,35,38.2099463490856,0.3331610726458686,0.026851490139961243,1.6978885908814023,1.4400169849395752,0.382099463490856,0.6968527919849387,0.1789193504660322,-1.0,1,1
25079170_15,20,0,39,45.221676218380054,0.5385071283731705,0.00955604575574398,1.8244750431610806,1.2408849000930786,0.4522167621838005,1.1313733808842017,0.0,-1.0,0,0
26278720_15,0,1,5,4.0,0.14037737250328064,0.1315479278564453,1.147124278228032,1.9703630208969116,0.04,0.13676125733112027,0.0,-1.0,0,0
