image_id,query_index,distance_class,variant,mask,score,boundary,success,off_road_ratio,path_length,expanded_nodes,planning_time_ms,safe_success_0.01,safe_success_0.05,safe_success_0.10
24479170_15,760,medium,original+q+boundary_on,original,q,1,1,0.0049720323182100845,1842.8590898655507,93251,2455.605900000137,1,1,1
24479170_15,760,medium,repaired+p+boundary_off,repaired,p,0,1,0.005624999999999991,1830.9595949289387,83059,2058.7787000001754,1,1,1
24479170_15,760,medium,repaired+p+boundary_on,repaired,p,1,1,0.005593536357986317,1842.0306627408045,94447,2456.3344000000598,1,1,1
24479170_15,760,medium,repaired+q+boundary_off,repaired,q,0,1,0.004366812227074246,1834.373808491312,81713,1989.806999999928,1,1,1
24479170_15,760,medium,repaired+q+boundary_on,repaired,q,1,1,0.0049720323182100845,1842.8590898655507,93510,2487.102699999923,1,1,1
24479170_15,761,medium,original+p+boundary_off,original,p,0,1,0.028000000000000025,1175.4549775709431,38139,949.9670999998671,0,1,1
24479170_15,761,medium,original+p+boundary_on,original,p,1,1,0.017000000000000015,1183.7392488184055,59232,1563.4536000000026,0,1,1
24479170_15,761,medium,original+q+boundary_off,original,q,0,1,0.025974025974025983,1176.04076400857,37762,929.0248999998312,0,1,1
24479170_15,761,medium,original+q+boundary_on,original,q,1,1,0.014970059880239472,1184.910821693659,58764,1530.087099999946,0,1,1
24479170_15,761,medium,repaired+p+boundary_off,repaired,p,0,1,0.028000000000000025,1175.4549775709431,38139,957.9190000001745,0,1,1
24479170_15,761,medium,repaired+p+boundary_on,repaired,p,1,1,0.017000000000000015,1183.7392488184055,59232,1566.1734000000251,0,1,1
24479170_15,761,medium,repaired+q+boundary_off,repaired,q,0,1,0.025974025974025983,1176.04076400857,37762,936.9234000000688,0,1,1
24479170_15,761,medium,repaired+q+boundary_on,repaired,q,1,1,0.014970059880239472,1184.910821693659,58764,1600.3851000000395,0,1,1
24479170_15,762,medium,original+p+boundary_off,original,p,0,1,0.011618257261410747,1299.269119345814,53152,1316.293099999939,0,1,1
24479170_15,762,medium,original+p+boundary_on,original,p,1,1,0.011560693641618491,1306.9259735953065,65807,1767.0395000000099,0,1,1
24479170_15,762,medium,original+q+boundary_off,original,q,0,1,0.011599005799502904,1301.269119345814,52983,1310.9513000001698,0,1,1
24479170_15,762,medium,original+q+boundary_on,original,q,1,1,0.011560693641618491,1306.9259735953065,66199,1779.7038000001066,0,1,1
24479170_15,762,medium,repaired+p+boundary_off,repaired,p,0,1,0.011618257261410747,1299.269119345814,53152,1335.5907000000116,0,1,1
24479170_15,762,medium,repaired+p+boundary_on,repaired,p,1,1,0.011560693641618491,1306.9259735953065,65807,1740.2529999999388,0,1,1
24479170_15,762,medium,repaired+q+boundary_off,repaired,q,0,1,0.011599005799502904,1301.269119345814,52983,1346.7775999999958,0,1,1
24479170_15,762,medium,repaired+q+boundary_on,repaired,q,1,1,0.011560693641618491,1306.9259735953065,66199,1724.5994999998402,0,1,1
24479170_15,763,medium,original+p+boundary_off,original,p,0,1,0.02898550724637683,1032.864140499433,33993,851.2328000001617,0,1,1
24479170_15,763,medium,original+p+boundary_on,original,p,1,1,0.016887816646562137,1040.0773439350296,48537,1242.0216999998956,0,1,1
24479170_15,763,medium,original+q+boundary_off,original,q,0,1,0.02777777777777779,1032.864140499433,33749,815.8476000000974,0,1,1
24479170_15,763,medium,original+q+boundary_on,original,q,1,1,0.015662650602409678,1040.6631303726565,48147,1252.5198000000728,0,1,1
24479170_15,763,medium,repaired+p+boundary_off,repaired,p,0,1,0.02898550724637683,1032.864140499433,33993,823.6472000000958,0,1,1
24479170_15,763,medium,repaired+p+boundary_on,repaired,p,1,1,0.016887816646562137,1040.0773439350296,48537,1364.0069000000494,0,1,1
24479170_15,763,medium,repaired+q+boundary_off,repaired,q,0,1,0.02777777777777779,1032.864140499433,33749,845.47439999983,0,1,1
24479170_15,763,medium,repaired+q+boundary_on,repaired,q,1,1,0.015662650602409678,1040.6631303726565,48147,1257.6607000000877,0,1,1
24479170_15,764,medium,original+p+boundary_off,original,p,0,1,0.0,1781.4377336282405,60834,1498.3687999999802,1,1,1
24479170_15,764,medium,original+p+boundary_on,original,p,1,1,0.0006273525721455231,1785.1950929411212,103122,2785.479599999917,1,1,1
24479170_15,764,medium,original+q+boundary_off,original,q,0,1,0.0,1782.8519471906134,60403,1573.2926000000589,1,1,1
24479170_15,764,medium,original+q+boundary_on,original,q,1,1,0.0006273525721455231,1785.1950929411212,102198,2698.5783000000083,1,1,1
24479170_15,764,medium,repaired+p+boundary_off,repaired,p,0,1,0.0,1781.4377336282405,60834,1536.4904000000479,1,1,1
24479170_15,764,medium,repaired+p+boundary_on,repaired,p,1,1,0.0006273525721455231,1785.1950929411212,103122,2764.633700000104,1,1,1
24479170_15,764,medium,repaired+q+boundary_off,repaired,q,0,1,0.0,1782.8519471906134,60403,1528.7329000000227,1,1,1
24479170_15,764,medium,repaired+q+boundary_on,repaired,q,1,1,0.0006273525721455231,1785.1950929411212,102198,2745.264099999986,1,1,1
24479170_15,765,long,original+p+boundary_off,original,p,0,1,0.024985127900059467,2034.1525958290056,127195,3362.0508999999856,0,1,1
24479170_15,765,long,original+p+boundary_on,original,p,1,1,0.012426035502958621,2046.8805178903635,196829,5405.23619999999,0,1,1
24479170_15,765,long,original+q+boundary_off,original,q,0,1,0.014251781472684133,2037.5668093913787,126687,3350.098900000148,0,1,1
24479170_15,765,long,original+q+boundary_on,original,q,1,1,0.011834319526627168,2047.7089450151097,195686,5576.463899999908,0,1,1
24479170_15,765,long,repaired+p+boundary_off,repaired,p,0,1,0.024985127900059467,2034.1525958290056,127195,3322.7964000000156,0,1,1
24479170_15,765,long,repaired+p+boundary_on,repaired,p,1,1,0.012426035502958621,2046.8805178903635,196829,5340.213299999959,0,1,1
24479170_15,765,long,repaired+q+boundary_off,repaired,q,0,1,0.014251781472684133,2037.5668093913787,126687,3264.355499999965,0,1,1
24479170_15,765,long,repaired+q+boundary_on,repaired,q,1,1,0.011834319526627168,2047.7089450151097,195686,5401.676699999825,0,1,1
24479170_15,766,long,original+p+boundary_off,original,p,0,1,0.0,1847.3616151824922,70551,1804.959899999858,1,1,1
24479170_15,766,long,original+p+boundary_on,original,p,1,1,0.0006123698714023407,1851.118974495373,129564,3469.70280000005,1,1,1
24479170_15,766,long,original+q+boundary_off,original,q,0,1,0.0,1848.7758287448655,70031,1796.3615000001028,1,1,1
24479170_15,766,long,original+q+boundary_on,original,q,1,1,0.0006123698714023407,1851.118974495373,128546,3515.3139999999894,1,1,1
24479170_15,766,long,repaired+p+boundary_off,repaired,p,0,1,0.0,1847.3616151824922,70551,1797.907699999996,1,1,1
24479170_15,766,long,repaired+p+boundary_on,repaired,p,1,1,0.0006123698714023407,1851.118974495373,129564,3519.983400000001,1,1,1
24479170_15,766,long,repaired+q+boundary_off,repaired,q,0,1,0.0,1848.7758287448655,70031,1819.3780000001425,1,1,1
24479170_15,766,long,repaired+q+boundary_on,repaired,q,1,1,0.0006123698714023407,1851.118974495373,128546,3426.6130999999405,1,1,1
24479170_15,767,long,original+p+boundary_off,original,p,0,1,0.001170275014628408,1876.170706323481,55701,1382.3924999999235,1,1,1
24479170_15,767,long,original+p+boundary_on,original,p,1,1,0.0011648223645893685,1882.5138520739886,101593,2684.733499999993,1,1,1
24479170_15,767,long,original+q+boundary_off,original,q,0,1,0.0011695906432748204,1876.756492761108,54277,1384.1688999998496,1,1,1
24479170_15,767,long,original+q+boundary_on,original,q,1,1,0.0011648223645893685,1882.5138520739886,100714,2671.70370000008,1,1,1
24479170_15,767,long,repaired+p+boundary_off,repaired,p,0,1,0.001170275014628408,1876.170706323481,55701,1363.454000000047,1,1,1
24479170_15,767,long,repaired+p+boundary_on,repaired,p,1,1,0.0011648223645893685,1882.5138520739886,101593,2892.5274000000627,1,1,1
24479170_15,767,long,repaired+q+boundary_off,repaired,q,0,1,0.0011695906432748204,1876.756492761108,54277,1430.1095000000714,1,1,1
24479170_15,767,long,repaired+q+boundary_on,repaired,q,1,1,0.0011648223645893685,1882.5138520739886,100714,2710.3921999998875,1,1,1
24479170_15,768,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
24479170_15,768,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
24479170_15,768,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
24479170_15,768,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
24479170_15,768,long,repaired+p+boundary_off,repaired,p,0,1,0.0022522522522522292,1940.6854249492426,73573,1956.9543999998587,1,1,1
24479170_15,768,long,repaired+p+boundary_on,repaired,p,1,1,0.0016797312430011369,1950.6854249492424,131374,3609.750899999881,1,1,1
24479170_15,768,long,repaired+q+boundary_off,repaired,q,0,1,0.001686340640809414,1942.4427842621233,72753,1857.1031999999832,1,1,1
24479170_15,768,long,repaired+q+boundary_on,repaired,q,1,1,0.0016797312430011369,1950.6854249492424,130371,3566.9753000001947,1,1,1
24479170_15,769,long,original+p+boundary_off,original,p,0,1,0.024945770065075923,2222.4196231337396,135971,3470.255199999883,0,1,1
24479170_15,769,long,original+p+boundary_on,original,p,1,1,0.01132075471698113,2237.9759723198426,186922,5003.270699999803,0,1,1
24479170_15,769,long,original+q+boundary_off,original,q,0,1,0.016774891774891776,2226.419623133739,135603,3426.2876000000233,0,1,1
24479170_15,769,long,original+q+boundary_on,original,q,1,1,0.010781671159029615,2238.804399444589,185913,5035.447399999839,0,1,1
24479170_15,769,long,repaired+p+boundary_off,repaired,p,0,1,0.024945770065075923,2222.4196231337396,135971,3597.713399999975,0,1,1
24479170_15,769,long,repaired+p+boundary_on,repaired,p,1,1,0.01132075471698113,2237.9759723198426,186922,5035.512700000027,0,1,1
24479170_15,769,long,repaired+q+boundary_off,repaired,q,0,1,0.016774891774891776,2226.419623133739,135603,3611.784700000044,0,1,1
24479170_15,769,long,repaired+q+boundary_on,repaired,q,1,1,0.010781671159029615,2238.804399444589,185913,5032.2874999999385,0,1,1
24479170_15,770,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
24479170_15,770,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
24479170_15,771,long,original+p+boundary_off,original,p,0,1,0.015625,2162.1353518862966,119048,2990.265200000067,0,1,1
24479170_15,771,long,original+p+boundary_on,original,p,1,1,0.009465478841870878,2170.2774875100276,161025,4292.413299999907,1,1,1
24479170_15,771,long,original+q+boundary_off,original,q,0,1,0.007242339832869038,2165.5495654486695,117412,2955.0019000000702,1,1,1
24479170_15,771,long,original+q+boundary_on,original,q,1,1,0.008908685968819552,2171.1059146347734,158953,4218.284799999992,1,1,1
24479170_15,771,long,repaired+p+boundary_off,repaired,p,0,1,0.015625,2162.1353518862966,119048,2965.804900000194,0,1,1
24479170_15,771,long,repaired+p+boundary_on,repaired,p,1,1,0.009465478841870878,2170.2774875100276,161025,4371.752600000036,1,1,1
24479170_15,771,long,repaired+q+boundary_off,repaired,q,0,1,0.007242339832869038,2165.5495654486695,117412,2961.819099999957,1,1,1
24479170_15,771,long,repaired+q+boundary_on,repaired,q,1,1,0.008908685968819552,2171.1059146347734,158953,4225.548899999922,1,1,1
24479215_15,772,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
24479215_15,772,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
24479215_15,773,short,original+p+boundary_off,original,p,0,1,0.06896551724137934,466.2985565973362,15588,372.2791000000143,0,0,1
24479215_15,773,short,original+p+boundary_on,original,p,1,1,0.08443271767810023,468.29855659733624,17904,468.55800000003,0,0,1
24479215_15,773,short,original+q+boundary_off,original,q,0,1,0.07161803713527848,466.2985565973362,15321,373.5721000000467,0,0,1
24479215_15,773,short,original+q+boundary_on,original,q,1,1,0.08179419525065967,469.12698372208246,17647,453.6252999998851,0,0,1
24479215_15,773,short,repaired+p+boundary_off,repaired,p,0,1,0.06896551724137934,466.2985565973362,15588,392.3882000001413,0,0,1
24479215_15,773,short,repaired+p+boundary_on,repaired,p,1,1,0.08443271767810023,468.29855659733624,17904,448.19380000012643,0,0,1
24479215_15,773,short,repaired+q+boundary_off,repaired,q,0,1,0.07161803713527848,466.2985565973362,15321,370.74680000000626,0,0,1
24479215_15,773,short,repaired+q+boundary_on,repaired,q,1,1,0.08179419525065967,469.12698372208246,17647,452.3963999999978,0,0,1
24479215_15,774,short,original+p+boundary_off,original,p,0,1,0.1875,206.0660171779823,4624,127.83330000002024,0,0,0
24479215_15,774,short,original+p+boundary_on,original,p,1,1,0.15254237288135597,208.30865786510162,4925,124.89099999993414,0,0,0
24479215_15,774,short,original+q+boundary_off,original,q,0,1,0.202247191011236,208.0660171779823,4715,112.89579999993293,0,0,0
24479215_15,774,short,original+q+boundary_on,original,q,1,1,0.202247191011236,209.72287142747473,4984,121.0235000000921,0,0,0
24479215_15,774,short,repaired+p+boundary_off,repaired,p,0,1,0.1875,206.0660171779823,4624,120.32210000006671,0,0,0
24479215_15,774,short,repaired+p+boundary_on,repaired,p,1,1,0.15254237288135597,208.30865786510162,4925,139.17799999990166,0,0,0
24479215_15,774,short,repaired+q+boundary_off,repaired,q,0,1,0.202247191011236,208.0660171779823,4715,120.86909999993622,0,0,0
24479215_15,774,short,repaired+q+boundary_on,repaired,q,1,1,0.202247191011236,209.72287142747473,4984,126.11970000011752,0,0,0
24479215_15,775,short,original+p+boundary_off,original,p,0,1,0.10737628384687203,1343.7951647286227,97231,2345.763600000055,0,0,0
24479215_15,775,short,original+p+boundary_on,original,p,1,1,0.08449396471680592,1353.1088732276075,106849,2774.4471999999405,0,0,1
24479215_15,775,short,original+q+boundary_off,original,q,0,1,0.11173184357541899,1348.037805415742,97329,2412.1350999998867,0,0,0
24479215_15,775,short,original+q+boundary_on,original,q,1,1,0.08155699721964782,1356.7657274771,106853,2829.5863000000736,0,0,1
24479215_15,775,short,repaired+p+boundary_off,repaired,p,0,1,0.10737628384687203,1343.7951647286227,97763,2410.054500000115,0,0,0
24479215_15,775,short,repaired+p+boundary_on,repaired,p,1,1,0.08449396471680592,1353.1088732276075,107806,2853.726300000062,0,0,1
24479215_15,775,short,repaired+q+boundary_off,repaired,q,0,1,0.11173184357541899,1348.037805415742,97736,2444.7444999998424,0,0,0
24479215_15,775,short,repaired+q+boundary_on,repaired,q,1,1,0.08155699721964782,1356.7657274771,107792,2891.976399999976,0,0,1
24479215_15,776,short,original+p+boundary_off,original,p,0,1,0.009433962264150941,813.5260453828081,34280,839.6044999999503,1,1,1
24479215_15,776,short,original+p+boundary_on,original,p,1,1,0.00470219435736674,815.5260453828081,41246,1101.3611999999284,1,1,1
24479215_15,776,short,original+q+boundary_off,original,q,0,1,0.009433962264150941,813.5260453828081,34024,825.9131999998317,1,1,1
24479215_15,776,short,original+q+boundary_on,original,q,1,1,0.0046948356807511304,816.9402589451812,40810,1075.4268999999113,1,1,1
24479215_15,776,short,repaired+p+boundary_off,repaired,p,0,1,0.009433962264150941,813.5260453828081,34280,823.9046999999573,1,1,1
24479215_15,776,short,repaired+p+boundary_on,repaired,p,1,1,0.00470219435736674,815.5260453828081,41246,1088.3170000001883,1,1,1
24479215_15,776,short,repaired+q+boundary_off,repaired,q,0,1,0.009433962264150941,813.5260453828081,34024,853.5045999999511,1,1,1
24479215_15,776,short,repaired+q+boundary_on,repaired,q,1,1,0.0046948356807511304,816.9402589451812,40810,1045.6977999999708,1,1,1
24479215_15,777,short,original+p+boundary_off,original,p,0,1,0.06304985337243407,825.5605332682132,39578,949.8344000000998,0,0,1
24479215_15,777,short,original+p+boundary_on,original,p,1,1,0.0613138686131387,829.8031739553326,46389,1244.739700000082,0,0,1
24479215_15,777,short,original+q+boundary_off,original,q,0,1,0.051244509516837455,827.8031739553325,39170,969.4180000001325,0,0,1
24479215_15,777,short,original+q+boundary_on,original,q,1,1,0.0613138686131387,831.460028204825,45951,1185.7923000000028,0,0,1
24479215_15,777,short,repaired+p+boundary_off,repaired,p,0,1,0.06304985337243407,825.5605332682132,39578,1002.1120999999766,0,0,1
24479215_15,777,short,repaired+p+boundary_on,repaired,p,1,1,0.0613138686131387,829.8031739553326,46389,1197.6271000000906,0,0,1
24479215_15,777,short,repaired+q+boundary_off,repaired,q,0,1,0.051244509516837455,827.8031739553325,39170,976.6325000000506,0,0,1
24479215_15,777,short,repaired+q+boundary_on,repaired,q,1,1,0.0613138686131387,831.460028204825,45951,1181.7883000001075,0,0,1
24479215_15,778,medium,original+p+boundary_off,original,p,0,1,0.04996755353666449,1901.6084399517213,137317,3372.1656000000166,0,1,1
24479215_15,778,medium,original+p+boundary_on,original,p,1,1,0.03806451612903228,1915.9932162625717,133302,3501.8148999999994,0,1,1
24479215_15,778,medium,original+q+boundary_off,original,q,0,1,0.055735580038885235,1906.09372132596,138021,3418.5176999999385,0,0,1
24479215_15,778,medium,original+q+boundary_on,original,q,1,1,0.04255319148936165,1932.3191180703768,132351,3481.040000000121,0,1,1
24479215_15,778,medium,repaired+p+boundary_off,repaired,p,0,1,0.04996755353666449,1901.6084399517213,137544,3434.5256000001427,0,1,1
24479215_15,778,medium,repaired+p+boundary_on,repaired,p,1,1,0.03806451612903228,1915.9932162625717,133668,3506.876300000158,0,1,1
24479215_15,778,medium,repaired+q+boundary_off,repaired,q,0,1,0.055735580038885235,1906.09372132596,138135,3454.9656000001505,0,0,1
24479215_15,778,medium,repaired+q+boundary_on,repaired,q,1,1,0.04255319148936165,1932.3191180703768,132745,3491.2027000000307,0,1,1
24479215_15,779,medium,original+p+boundary_off,original,p,0,1,0.03703703703703709,1254.0600999923272,75215,1813.7067999998635,0,1,1
24479215_15,779,medium,original+p+boundary_on,original,p,1,1,0.024319066147859947,1264.3443712397893,90514,2390.6039000000874,0,1,1
24479215_15,779,medium,original+q+boundary_off,original,q,0,1,0.03898635477582846,1258.202235616058,73042,1872.7996000000076,0,1,1
24479215_15,779,medium,original+q+boundary_on,original,q,1,1,0.01844660194174752,1266.3443712397893,89070,2332.4003000000175,0,1,1
24479215_15,779,medium,repaired+p+boundary_off,repaired,p,0,1,0.03703703703703709,1254.0600999923272,75982,1894.5929999999862,0,1,1
24479215_15,779,medium,repaired+p+boundary_on,repaired,p,1,1,0.024319066147859947,1264.3443712397893,91360,2370.7687000000988,0,1,1
24479215_15,779,medium,repaired+q+boundary_off,repaired,q,0,1,0.03898635477582846,1258.202235616058,73695,1820.753599999989,0,1,1
24479215_15,779,medium,repaired+q+boundary_on,repaired,q,1,1,0.01844660194174752,1266.3443712397893,89918,2394.76169999989,0,1,1
24479215_15,780,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
24479215_15,780,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
24479215_15,781,medium,original+p+boundary_off,original,p,0,1,0.05640423031727382,1041.366665816374,26997,700.7485999999972,0,0,1
24479215_15,781,medium,original+p+boundary_on,original,p,1,1,0.053801169590643294,1049.5088014401051,50786,1343.252899999925,0,0,1
24479215_15,781,medium,original+q+boundary_off,original,q,0,1,0.05522914218566388,1043.0235200658665,26981,649.4328000001133,0,0,1
24479215_15,781,medium,original+q+boundary_on,original,q,1,1,0.054970760233918115,1050.3372285648513,50472,1311.9928999999502,0,0,1
24479215_15,781,medium,repaired+p+boundary_off,repaired,p,0,1,0.05640423031727382,1041.366665816374,26997,689.6114999999554,0,0,1
24479215_15,781,medium,repaired+p+boundary_on,repaired,p,1,1,0.053801169590643294,1049.5088014401051,50786,1361.404999999877,0,0,1
24479215_15,781,medium,repaired+q+boundary_off,repaired,q,0,1,0.05522914218566388,1043.0235200658665,26981,666.3101999999981,0,0,1
24479215_15,781,medium,repaired+q+boundary_on,repaired,q,1,1,0.054970760233918115,1050.3372285648513,50472,1318.3974000000944,0,0,1
24479215_15,782,medium,original+p+boundary_off,original,p,0,1,0.1473799126637555,1174.711903607937,81215,2144.80750000007,0,0,0
24479215_15,782,medium,original+p+boundary_on,original,p,1,1,0.13029315960912047,1181.7829714198026,92752,2600.794199999882,0,0,0
24479215_15,782,medium,original+q+boundary_off,original,q,0,1,0.15016322089227419,1178.1261171703102,83008,2089.245699999992,0,0,0
24479215_15,782,medium,original+q+boundary_on,original,q,1,1,0.13015184381778744,1183.1971849821757,92911,2600.755100000015,0,0,0
24479215_15,782,medium,repaired+p+boundary_off,repaired,p,0,1,0.1473799126637555,1174.711903607937,81215,2075.6094999999277,0,0,0
24479215_15,782,medium,repaired+p+boundary_on,repaired,p,1,1,0.13029315960912047,1181.7829714198026,92752,2584.920999999895,0,0,0
24479215_15,782,medium,repaired+q+boundary_off,repaired,q,0,1,0.15016322089227419,1178.1261171703102,83008,2243.901299999834,0,0,0
24479215_15,782,medium,repaired+q+boundary_on,repaired,q,1,1,0.13015184381778744,1183.1971849821757,92911,2564.2720000000736,0,0,0
24479215_15,783,medium,original+p+boundary_off,original,p,0,1,0.05362776025236593,1121.0702012600925,27972,674.1562000001977,0,0,1
24479215_15,783,medium,original+p+boundary_on,original,p,1,1,0.05323590814196244,1130.141269071958,32849,895.5885000000308,0,0,1
24479215_15,783,medium,original+q+boundary_off,original,q,0,1,0.05257623554153523,1121.8986283848387,27587,688.9772000001813,0,0,1
24479215_15,783,medium,original+q+boundary_on,original,q,1,1,0.051148225469728636,1130.141269071958,32436,853.993599999967,0,0,1
24479215_15,783,medium,repaired+p+boundary_off,repaired,p,0,1,0.05362776025236593,1121.0702012600925,27972,674.9254999999721,0,0,1
24479215_15,783,medium,repaired+p+boundary_on,repaired,p,1,1,0.05323590814196244,1130.141269071958,32849,858.0378000001474,0,0,1
24479215_15,783,medium,repaired+q+boundary_off,repaired,q,0,1,0.05257623554153523,1121.8986283848387,27587,655.7390999998916,0,0,1
24479215_15,783,medium,repaired+q+boundary_on,repaired,q,1,1,0.051148225469728636,1130.141269071958,32436,855.056599999898,0,0,1
24479215_15,784,medium,original+p+boundary_off,original,p,0,1,0.026485325697924167,1676.0083681642197,83692,2095.2663000000484,0,1,1
24479215_15,784,medium,original+p+boundary_on,original,p,1,1,0.013542409123307175,1683.6652224137122,92490,2455.082299999958,0,1,1
24479215_15,784,medium,original+q+boundary_off,original,q,0,1,0.02863278453829632,1678.4936495384584,86350,2240.15200000008,0,1,1
24479215_15,784,medium,original+q+boundary_on,original,q,1,1,0.013532763532763559,1685.0794359760853,94292,2586.2736999999925,0,1,1
24479215_15,784,medium,repaired+p+boundary_off,repaired,p,0,1,0.026485325697924167,1676.0083681642197,83853,2073.1680999999753,0,1,1
24479215_15,784,medium,repaired+p+boundary_on,repaired,p,1,1,0.013542409123307175,1683.6652224137122,92810,2464.671599999974,0,1,1
24479215_15,784,medium,repaired+q+boundary_off,repaired,q,0,1,0.02863278453829632,1678.4936495384584,86472,2141.9078999999783,0,1,1
24479215_15,784,medium,repaired+q+boundary_on,repaired,q,1,1,0.013532763532763559,1685.0794359760853,94628,2569.9211999999534,0,1,1
24479215_15,785,long,original+p+boundary_off,original,p,0,1,0.07452966714905929,1694.973880278814,51460,1289.6198000000823,0,0,1
24479215_15,785,long,original+p+boundary_on,original,p,1,1,0.07075812274368232,1701.701802340172,68506,1827.2690000001148,0,0,1
24479215_15,785,long,original+q+boundary_off,original,q,0,1,0.07664497469269704,1698.0449480906796,56759,1426.6604000001735,0,0,1
24479215_15,785,long,original+q+boundary_on,original,q,1,1,0.06777217015140591,1702.8733752154258,70359,1875.9727999999996,0,0,1
24479215_15,785,long,repaired+p+boundary_off,repaired,p,0,1,0.07452966714905929,1694.973880278814,51492,1263.2998999999927,0,0,1
24479215_15,785,long,repaired+p+boundary_on,repaired,p,1,1,0.07075812274368232,1701.701802340172,68716,1834.3887999999424,0,0,1
24479215_15,785,long,repaired+q+boundary_off,repaired,q,0,1,0.07664497469269704,1698.0449480906796,56808,1378.7067000000661,0,0,1
24479215_15,785,long,repaired+q+boundary_on,repaired,q,1,1,0.06777217015140591,1702.8733752154258,70563,1858.8426999999683,0,0,1
24479215_15,786,long,original+p+boundary_off,original,p,0,1,0.021192052980132492,1840.370849898485,83842,2054.7275999999783,0,1,1
24479215_15,786,long,original+p+boundary_on,original,p,1,1,0.005932762030323002,1846.9566363361118,99749,2622.3013000001174,1,1,1
24479215_15,786,long,original+q+boundary_off,original,q,0,1,0.02384105960264904,1841.1992770232312,83614,2083.957499999997,0,1,1
24479215_15,786,long,original+q+boundary_on,original,q,1,1,0.00856954515491104,1847.785063460858,98990,2673.4059000000343,1,1,1
24479215_15,786,long,repaired+p+boundary_off,repaired,p,0,1,0.021192052980132492,1840.370849898485,83842,2167.1971000000667,0,1,1
24479215_15,786,long,repaired+p+boundary_on,repaired,p,1,1,0.005932762030323002,1846.9566363361118,100093,2805.506899999955,1,1,1
24479215_15,786,long,repaired+q+boundary_off,repaired,q,0,1,0.02384105960264904,1841.1992770232312,83614,2228.9432999998553,0,1,1
24479215_15,786,long,repaired+q+boundary_on,repaired,q,1,1,0.00856954515491104,1847.785063460858,99362,2771.127299999989,1,1,1
24479215_15,787,long,original+p+boundary_off,original,p,0,1,0.08123249299719892,1742.6307345283064,67565,1725.8884999998827,0,0,1
24479215_15,787,long,original+p+boundary_on,original,p,1,1,0.07202797202797206,1750.42972440153,125429,3412.031599999864,0,0,1
24479215_15,787,long,original+q+boundary_off,original,q,0,1,0.07907627711686493,1746.5302294649182,71861,1892.438299999867,0,0,1
24479215_15,787,long,original+q+boundary_on,original,q,1,1,0.07122905027932958,1751.6012972767837,124488,3301.357800000005,0,0,1
24479215_15,787,long,repaired+p+boundary_off,repaired,p,0,1,0.08123249299719892,1742.6307345283064,67922,1692.771700000094,0,0,1
24479215_15,787,long,repaired+p+boundary_on,repaired,p,1,1,0.07202797202797206,1750.42972440153,128317,3431.3801000000694,0,0,1
24479215_15,787,long,repaired+q+boundary_off,repaired,q,0,1,0.07907627711686493,1746.5302294649182,72217,1770.0929000000087,0,0,1
