method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
URA-style A*,1,716.4011537017795,22029,291.9437000000471,1.0,0.0,nan,nan,nan,0.001638037501049851,7633,753614
GT Oracle A*,1,715.2295808265255,14113,165.67829999996775,1.0,0.0,nan,nan,nan,0.0,7633,753614
Topology+Risk A*,1,716.4011537017795,21483,259.7084999999879,1.0,0.0,nan,nan,nan,0.001638037501049851,7633,753614
Binary-mask A*,1,921.9940828143439,27561,313.5734999999613,0.16413793103448276,0.8358620689655172,nan,nan,nan,0.0,7634,753614
Soft-probability A*,1,921.994082814344,31943,393.41349999995145,1.0,0.0,nan,nan,nan,1.2330538757319598e-16,7634,753614
Clearance-aware A*,1,921.994082814344,27858,335.0695999999971,1.0,0.0,nan,nan,nan,1.2330538757319598e-16,7634,753614
URA-style A*,1,921.994082814344,28661,365.95470000008845,1.0,0.0,nan,nan,nan,1.2330538757319598e-16,7634,753614
GT Oracle A*,1,921.9940828143439,18770,211.06080000004113,1.0,0.0,nan,nan,nan,0.0,7634,753614
Topology+Risk A*,1,921.994082814344,27335,337.79600000002574,1.0,0.0,nan,nan,nan,1.2330538757319598e-16,7634,753614
Binary-mask A*,1,1036.5037508062226,30372,357.891400000085,0.11562115621156212,0.8843788437884379,nan,nan,nan,0.0,7635,753614
Soft-probability A*,1,1036.5037508062228,35449,429.4494000000668,1.0,0.0,nan,nan,nan,2.1936599386772527e-16,7635,753614
Clearance-aware A*,1,1036.5037508062228,30394,398.3828000000358,1.0,0.0,nan,nan,nan,2.1936599386772527e-16,7635,753614
URA-style A*,1,1036.5037508062228,32085,386.34000000001834,1.0,0.0,nan,nan,nan,2.1936599386772527e-16,7635,753614
GT Oracle A*,1,1036.5037508062226,21044,243.21090000000822,1.0,0.0,nan,nan,nan,0.0,7635,753614
Topology+Risk A*,1,1036.5037508062228,29849,382.1110999999746,1.0,0.0,nan,nan,nan,2.1936599386772527e-16,7635,753614
Binary-mask A*,1,1054.4032457428343,31189,402.6442000000543,0.12439613526570048,0.8756038647342995,nan,nan,nan,0.0,7636,753614
Soft-probability A*,1,1054.4032457428345,36822,517.907799999989,1.0,0.0,nan,nan,nan,2.1564204810754898e-16,7636,753614
Clearance-aware A*,1,1054.4032457428345,30924,383.76640000001316,1.0,0.0,nan,nan,nan,2.1564204810754898e-16,7636,753614
URA-style A*,1,1054.4032457428345,33039,418.3874000000287,1.0,0.0,nan,nan,nan,2.1564204810754898e-16,7636,753614
GT Oracle A*,1,1054.4032457428343,21384,256.9681000001083,1.0,0.0,nan,nan,nan,0.0,7636,753614
Topology+Risk A*,1,1054.4032457428345,30286,361.13129999989724,1.0,0.0,nan,nan,nan,2.1564204810754898e-16,7636,753614
Binary-mask A*,1,1042.746391493342,30782,359.79840000004515,0.1466992665036675,0.8533007334963325,nan,nan,nan,0.0,7637,753614
Soft-probability A*,1,1042.746391493342,36360,437.2098000000051,1.0,0.0,nan,nan,nan,0.0,7637,753614
Clearance-aware A*,1,1043.9179643685957,30549,377.1548999999368,1.0,0.0,nan,nan,nan,0.001123545365211909,7637,753614
URA-style A*,1,1044.5037508062228,32623,408.8923000000477,1.0,0.0,nan,nan,nan,0.0016853180478180816,7637,753614
GT Oracle A*,1,1042.746391493342,21141,242.24130000004607,1.0,0.0,nan,nan,nan,0.0,7637,753614
Topology+Risk A*,1,1044.5037508062228,29910,390.18670000007205,1.0,0.0,nan,nan,nan,0.0016853180478180816,7637,753614
Binary-mask A*,1,1061.2316728675805,30907,371.69810000000325,0.12709832134292565,0.8729016786570744,nan,nan,nan,-2.1425451318168817e-16,7638,753614
Soft-probability A*,1,1061.2316728675808,36185,442.47489999997924,1.0,0.0,nan,nan,nan,0.0,7638,753614
Clearance-aware A*,1,1061.2316728675808,30677,370.79399999993257,1.0,0.0,nan,nan,nan,0.0,7638,753614
URA-style A*,1,1061.2316728675808,32678,411.4631999999574,1.0,0.0,nan,nan,nan,0.0,7638,753614
GT Oracle A*,1,1061.2316728675808,21535,249.71449999998185,1.0,0.0,nan,nan,nan,0.0,7638,753614
Topology+Risk A*,1,1061.2316728675808,30092,397.57329999997637,1.0,0.0,nan,nan,nan,0.0,7638,753614
Binary-mask A*,1,1051.2316728675805,30442,382.3242000000846,0.13228155339805825,0.8677184466019418,nan,nan,nan,0.0,7639,753614
Soft-probability A*,1,1051.2316728675808,35553,460.3124000000207,1.0,0.0,nan,nan,nan,2.1629264158584139e-16,7639,753614
Clearance-aware A*,1,1051.2316728675808,30718,390.2503000000479,1.0,0.0,nan,nan,nan,2.1629264158584139e-16,7639,753614
URA-style A*,1,1051.2316728675808,32493,413.8464999999769,1.0,0.0,nan,nan,nan,2.1629264158584139e-16,7639,753614
GT Oracle A*,1,1051.2316728675805,21137,251.09120000001894,1.0,0.0,nan,nan,nan,0.0,7639,753614
Topology+Risk A*,1,1051.2316728675808,30174,385.5846000000156,1.0,0.0,nan,nan,nan,2.1629264158584139e-16,7639,753614
Binary-mask A*,1,1031.7758287448646,30126,367.8944999999203,0.11330049261083744,0.8866995073891626,nan,nan,nan,-2.203711979954286e-16,7640,753614
Soft-probability A*,1,1031.7758287448648,35261,443.10890000008385,1.0,0.0,nan,nan,nan,0.0,7640,753614
Clearance-aware A*,1,1031.7758287448648,29864,391.2109999999984,1.0,0.0,nan,nan,nan,0.0,7640,753614
URA-style A*,1,1031.7758287448648,31628,427.8436000000738,1.0,0.0,nan,nan,nan,0.0,7640,753614
GT Oracle A*,1,1031.7758287448648,20862,247.0831000000544,1.0,0.0,nan,nan,nan,0.0,7640,753614
Topology+Risk A*,1,1031.7758287448648,29311,372.2013000000288,1.0,0.0,nan,nan,nan,0.0,7640,753614
Binary-mask A*,1,1043.432682994357,30760,376.6183999999839,0.17396593673965938,0.8260340632603407,nan,nan,nan,0.0,7641,753614
Soft-probability A*,1,1043.4326829943573,36293,460.56959999998526,1.0,0.0,nan,nan,nan,2.179092903154364e-16,7641,753614
Clearance-aware A*,1,1043.4326829943573,31072,431.70549999990726,1.0,0.0,nan,nan,nan,2.179092903154364e-16,7641,753614
URA-style A*,1,1043.4326829943573,32745,436.4122000000634,1.0,0.0,nan,nan,nan,2.179092903154364e-16,7641,753614
GT Oracle A*,1,1043.432682994357,21151,263.2269999999153,1.0,0.0,nan,nan,nan,0.0,7641,753614
Topology+Risk A*,1,1043.4326829943573,30436,385.5667000000267,1.0,0.0,nan,nan,nan,2.179092903154364e-16,7641,753614
Binary-mask A*,1,60.970562748477114,610,10.647999999946478,0.6666666666666666,0.33333333333333337,nan,nan,nan,0.0,7642,753907
Soft-probability A*,1,60.970562748477136,862,11.795399999982692,1.0,0.0,nan,nan,nan,3.4961596403069824e-16,7642,753907
Clearance-aware A*,1,60.970562748477136,1060,14.158299999962765,1.0,0.0,nan,nan,nan,3.4961596403069824e-16,7642,753907
URA-style A*,1,60.970562748477136,806,14.209000000050764,1.0,0.0,nan,nan,nan,3.4961596403069824e-16,7642,753907
GT Oracle A*,1,60.970562748477114,491,6.313599999998587,1.0,0.0,nan,nan,nan,0.0,7642,753907
Topology+Risk A*,1,60.970562748477136,1061,13.091799999983778,1.0,0.0,nan,nan,nan,3.4961596403069824e-16,7642,753907
Binary-mask A*,1,341.5391052434015,3755,51.56110000007175,0.9844236760124611,0.015576323987538943,nan,nan,nan,0.004874788973673468,7643,753907
Soft-probability A*,1,343.5391052434014,4523,60.79310000006899,1.0,0.0,nan,nan,nan,0.010759179800647792,7643,753907
Clearance-aware A*,1,347.78174593052074,4471,61.27200000003086,1.0,0.0,nan,nan,nan,0.02324185777136463,7643,753907
URA-style A*,1,346.36753236814764,4410,55.99639999991268,1.0,0.0,nan,nan,nan,0.019080965114459017,7643,753907
GT Oracle A*,1,339.88225099390905,3645,48.79440000001978,1.0,0.0,nan,nan,nan,0.0,7643,753907
Topology+Risk A*,1,347.78174593052074,4453,51.00019999997585,1.0,0.0,nan,nan,nan,0.02324185777136463,7643,753907
Binary-mask A*,1,62.89949493661166,301,3.1686999999465115,0.5901639344262295,0.4098360655737705,nan,nan,nan,-0.012999437263128822,7644,753907
Soft-probability A*,1,63.72792206135786,644,7.932100000061837,1.0,0.0,nan,nan,nan,2.22992595012272e-16,7644,753907
Clearance-aware A*,1,66.21320343559641,1156,15.436800000088624,1.0,0.0,nan,nan,nan,0.03899831178938669,7644,753907
URA-style A*,1,65.38477631085023,919,14.247500000010405,1.0,0.0,nan,nan,nan,0.02599887452625787,7644,753907
GT Oracle A*,1,63.727922061357845,315,3.340400000070076,1.0,0.0,nan,nan,nan,0.0,7644,753907
Topology+Risk A*,1,66.21320343559641,1163,15.689500000007683,1.0,0.0,nan,nan,nan,0.03899831178938669,7644,753907
Binary-mask A*,1,45.55634918610402,462,4.985499999975218,1.0,0.0,nan,nan,nan,0.0,7645,753907
Soft-probability A*,1,45.55634918610403,484,5.095600000004197,1.0,0.0,nan,nan,nan,1.5597007847521634e-16,7645,753907
Clearance-aware A*,1,45.55634918610403,722,7.901600000081999,1.0,0.0,nan,nan,nan,1.5597007847521634e-16,7645,753907
URA-style A*,1,45.55634918610403,474,5.648100000030354,1.0,0.0,nan,nan,nan,1.5597007847521634e-16,7645,753907
GT Oracle A*,1,45.55634918610402,401,4.240699999968456,1.0,0.0,nan,nan,nan,0.0,7645,753907
Topology+Risk A*,1,45.55634918610403,716,8.073799999920084,1.0,0.0,nan,nan,nan,1.5597007847521634e-16,7645,753907
Binary-mask A*,1,80.0,81,0.8483999999953085,1.0,0.0,nan,nan,nan,0.0,7646,753907
Soft-probability A*,1,80.82842712474618,552,7.605200000057266,1.0,0.0,nan,nan,nan,0.010355339059327307,7646,753907
Clearance-aware A*,1,83.31370849898475,917,11.728199999993194,1.0,0.0,nan,nan,nan,0.0414213562373094,7646,753907
URA-style A*,1,82.48528137423857,789,9.797400000024936,1.0,0.0,nan,nan,nan,0.031066017177982096,7646,753907
GT Oracle A*,1,80.0,81,1.0066999999480686,1.0,0.0,nan,nan,nan,0.0,7646,753907
Topology+Risk A*,1,83.31370849898475,914,10.17720000004374,1.0,0.0,nan,nan,nan,0.0414213562373094,7646,753907
Binary-mask A*,1,106.8406204335659,1041,11.52680000006967,0.9894736842105263,0.010526315789473717,nan,nan,nan,0.0,7647,753907
Soft-probability A*,1,106.84062043356592,1519,17.880200000035984,1.0,0.0,nan,nan,nan,1.3300984829115994e-16,7647,753907
Clearance-aware A*,1,107.6690475583121,2015,25.64329999995607,1.0,0.0,nan,nan,nan,0.007753859172516874,7647,753907
URA-style A*,1,106.84062043356592,1533,18.074899999987792,1.0,0.0,nan,nan,nan,1.3300984829115994e-16,7647,753907
GT Oracle A*,1,106.8406204335659,966,9.897299999920506,1.0,0.0,nan,nan,nan,0.0,7647,753907
Topology+Risk A*,1,107.6690475583121,1987,25.070700000014767,1.0,0.0,nan,nan,nan,0.007753859172516874,7647,753907
Binary-mask A*,1,568.1248916810283,7817,88.64519999997356,0.8667883211678832,0.13321167883211682,nan,nan,nan,-0.0057988881009103386,7648,753907
Soft-probability A*,1,573.4386001800132,11849,144.75440000001072,0.9509090909090909,0.049090909090909074,nan,nan,nan,0.0034999385749756476,7648,753907
Clearance-aware A*,1,584.3086578651021,10461,122.78430000003482,1.0,0.0,nan,nan,nan,0.022522205677101146,7648,753907
URA-style A*,1,580.4091629284903,10652,126.04169999997339,1.0,0.0,nan,nan,nan,0.015698209301316702,7648,753907
GT Oracle A*,1,571.438600180013,6629,70.06699999999455,1.0,0.0,nan,nan,nan,0.0,7648,753907
Topology+Risk A*,1,584.3086578651021,10345,121.14840000003824,1.0,0.0,nan,nan,nan,0.022522205677101146,7648,753907
Binary-mask A*,1,581.1665222413709,8987,103.22129999997287,0.8700361010830325,0.12996389891696747,nan,nan,nan,-0.005669496288672428,7649,753907
Soft-probability A*,1,586.4802307403559,12060,137.85229999996318,0.9514388489208633,0.04856115107913672,nan,nan,nan,0.0034218437079843265,7649,753907
Clearance-aware A*,1,597.3502884254447,10306,118.63019999998414,1.0,0.0,nan,nan,nan,0.022019662955557153,7649,753907
URA-style A*,1,593.4507934888329,10676,122.66990000000533,1.0,0.0,nan,nan,nan,0.015347931848976712,7649,753907
GT Oracle A*,1,584.4802307403558,7191,78.8787000000184,1.0,0.0,nan,nan,nan,0.0,7649,753907
Topology+Risk A*,1,597.3502884254447,10207,120.82169999996495,1.0,0.0,nan,nan,nan,0.022019662955557153,7649,753907
Binary-mask A*,1,579.752308678998,8772,104.61899999995694,0.8679927667269439,0.13200723327305608,nan,nan,nan,-0.005683247524908197,7650,753907
Soft-probability A*,1,585.066017177983,10658,137.13559999996505,0.9513513513513514,0.048648648648648596,nan,nan,nan,0.003430143313239274,7650,753907
Clearance-aware A*,1,595.936074863072,9168,105.35609999999451,1.0,0.0,nan,nan,nan,0.02207307115475486,7650,753907
URA-style A*,1,592.0365799264601,9578,109.45400000002792,1.0,0.0,nan,nan,nan,0.015385157913840455,7650,753907
GT Oracle A*,1,583.0660171779829,8458,99.23670000000584,1.0,0.0,nan,nan,nan,0.0,7650,753907
Topology+Risk A*,1,595.936074863072,9045,107.78219999997418,1.0,0.0,nan,nan,nan,0.02207307115475486,7650,753907
Binary-mask A*,1,566.1959594928938,7481,91.50450000004184,0.8768382352941176,0.12316176470588236,nan,nan,nan,-0.0029177529975999714,7651,753907
Soft-probability A*,1,570.6812408671326,9091,111.56659999994645,1.0,0.0,nan,nan,nan,0.004980915928030391,7651,753907
Clearance-aware A*,1,579.066017177983,8247,101.64759999997841,1.0,0.0,nan,nan,nan,0.019746672314075606,7651,753907
URA-style A*,1,575.9949493661173,8204,103.31610000002911,1.0,0.0,nan,nan,nan,0.014338461352460339,7651,753907
GT Oracle A*,1,567.8528137423863,7484,92.13550000004034,1.0,0.0,nan,nan,nan,0.0,7651,753907
Topology+Risk A*,1,579.066017177983,8156,103.02520000004733,1.0,0.0,nan,nan,nan,0.019746672314075606,7651,753907
Binary-mask A*,1,593.5096679918787,8603,113.09280000000399,0.8714788732394366,0.12852112676056338,nan,nan,nan,-0.00555224314179587,7652,753907
Soft-probability A*,1,598.8233764908637,10426,137.01639999999315,0.9526315789473684,0.047368421052631615,nan,nan,nan,0.0033510751736292466,7652,753907
Clearance-aware A*,1,610.5218613006988,9034,117.25860000001376,1.0,0.0,nan,nan,nan,0.0229523261812868,7652,753907
URA-style A*,1,605.7939392393408,9405,115.12849999996888,1.0,0.0,nan,nan,nan,0.015030515059951918,7652,753907
GT Oracle A*,1,596.8233764908636,8315,91.51620000000094,1.0,0.0,nan,nan,nan,0.0,7652,753907
Topology+Risk A*,1,610.5218613006988,8919,108.3929999999782,1.0,0.0,nan,nan,nan,0.0229523261812868,7652,753907
Binary-mask A*,1,555.9533188057745,8090,88.63870000004681,0.874766355140187,0.12523364485981303,nan,nan,nan,-0.0044504111525195305,7653,753907
Soft-probability A*,1,560.4386001800132,11823,146.38430000002245,0.9497206703910615,0.05027932960893855,nan,nan,nan,0.003581414320849978,7653,753907
Clearance-aware A*,1,571.3086578651021,10299,120.04650000005768,1.0,0.0,nan,nan,nan,0.02304650445177026,7653,753907
URA-style A*,1,567.4091629284903,10561,125.69589999998243,1.0,0.0,nan,nan,nan,0.016063650946739016,7653,753907
GT Oracle A*,1,558.438600180013,6739,75.52190000001247,1.0,0.0,nan,nan,nan,0.0,7653,753907
Topology+Risk A*,1,571.3086578651021,10177,113.29990000001544,1.0,0.0,nan,nan,nan,0.02304650445177026,7653,753907
Binary-mask A*,1,580.6812408671324,7268,84.10879999996723,0.8561151079136691,0.14388489208633093,nan,nan,nan,-0.005674207461180137,7654,753907
Soft-probability A*,1,585.9949493661172,11527,131.1312000000271,0.9516129032258065,0.048387096774193505,nan,nan,nan,0.003424687152125141,7654,753907
Clearance-aware A*,1,598.5218613006984,10433,116.44840000008116,1.0,0.0,nan,nan,nan,0.024875064331205624,7654,753907
URA-style A*,1,592.9655121145944,10679,119.33689999989383,1.0,0.0,nan,nan,nan,0.01536068549602039,7654,753907
GT Oracle A*,1,583.9949493661171,6000,66.67079999999714,1.0,0.0,nan,nan,nan,0.0,7654,753907
Topology+Risk A*,1,598.5218613006984,10322,113.72189999997317,1.0,0.0,nan,nan,nan,0.024875064331205624,7654,753907
Binary-mask A*,1,250.59797974644687,2381,27.680200000077093,0.5708333333333333,0.4291666666666667,nan,nan,nan,-0.0032949089757727465,7655,755954
Soft-probability A*,1,251.42640687119308,3041,61.298099999930855,1.0,0.0,nan,nan,nan,1.1304186296137377e-16,7655,755954
Clearance-aware A*,1,253.91168824543166,3169,39.72299999998086,1.0,0.0,nan,nan,nan,0.009884726927318465,7655,755954
URA-style A*,1,253.08326112068545,3066,35.108000000036554,1.0,0.0,nan,nan,nan,0.006589817951545606,7655,755954
GT Oracle A*,1,251.42640687119305,1870,21.737099999995735,1.0,0.0,nan,nan,nan,0.0,7655,755954
Topology+Risk A*,1,253.91168824543166,3171,37.26480000000265,1.0,0.0,nan,nan,nan,0.009884726927318465,7655,755954
Binary-mask A*,1,466.835569799683,4781,56.30120000000716,0.33568075117370894,0.664319248826291,nan,nan,nan,-0.009217618723367502,7656,755954
Soft-probability A*,1,468.83556979968307,7008,82.9710000000432,0.9509345794392523,0.0490654205607477,nan,nan,nan,-0.004972944815156947,7656,755954
Clearance-aware A*,1,477.0782104868025,7149,92.22640000007232,1.0,0.0,nan,nan,nan,0.01252071611452784,7656,755954
URA-style A*,1,473.42135623731,6747,80.95779999996466,1.0,0.0,nan,nan,nan,0.0047596392050532465,7656,755954
GT Oracle A*,1,471.1787155501907,3850,40.685299999950075,1.0,0.0,nan,nan,nan,0.0,7656,755954
Topology+Risk A*,1,477.0782104868025,7099,80.36329999993086,1.0,0.0,nan,nan,nan,0.01252071611452784,7656,755954
Binary-mask A*,1,74.97056274847711,639,6.797300000016548,0.5915492957746479,0.4084507042253521,nan,nan,nan,0.0,7657,755954
Soft-probability A*,1,74.97056274847712,769,8.687200000053963,1.0,0.0,nan,nan,nan,1.8955246158253856e-16,7657,755954
Clearance-aware A*,1,74.97056274847712,870,9.590000000002874,1.0,0.0,nan,nan,nan,1.8955246158253856e-16,7657,755954
URA-style A*,1,74.97056274847712,765,8.764599999949496,1.0,0.0,nan,nan,nan,1.8955246158253856e-16,7657,755954
GT Oracle A*,1,74.97056274847711,540,5.581099999972139,1.0,0.0,nan,nan,nan,0.0,7657,755954
Topology+Risk A*,1,74.97056274847712,876,11.70260000003509,1.0,0.0,nan,nan,nan,1.8955246158253856e-16,7657,755954
Binary-mask A*,1,67.48528137423855,514,7.065699999998287,0.5303030303030303,0.4696969696969697,nan,nan,nan,0.0,7658,755954
Soft-probability A*,1,67.48528137423857,648,7.368700000029094,1.0,0.0,nan,nan,nan,2.1057709808448355e-16,7658,755954
Clearance-aware A*,1,67.48528137423857,785,8.992299999931674,1.0,0.0,nan,nan,nan,2.1057709808448355e-16,7658,755954
URA-style A*,1,67.48528137423857,667,8.188499999960186,1.0,0.0,nan,nan,nan,2.1057709808448355e-16,7658,755954
GT Oracle A*,1,67.48528137423855,384,4.868000000101347,1.0,0.0,nan,nan,nan,0.0,7658,755954
Topology+Risk A*,1,67.48528137423857,782,8.806399999912173,1.0,0.0,nan,nan,nan,2.1057709808448355e-16,7658,755954
Binary-mask A*,1,246.4507934888327,4015,43.1880999999521,0.4881516587677725,0.5118483412322274,nan,nan,nan,-0.014060814214042983,7659,755954
Soft-probability A*,1,247.6223663640865,4933,61.390699999947174,0.9014084507042254,0.09859154929577463,nan,nan,nan,-0.009373876142695284,7659,755954
Clearance-aware A*,1,251.72287142747481,4713,54.44750000003751,1.0,0.0,nan,nan,nan,0.007030407107021491,7659,755954
URA-style A*,1,250.551298552221,4585,70.44110000003911,1.0,0.0,nan,nan,nan,0.0023434690356737924,7659,755954
GT Oracle A*,1,249.9655121145941,3013,32.83020000003489,1.0,0.0,nan,nan,nan,0.0,7659,755954
Topology+Risk A*,1,251.72287142747481,4668,66.44519999997556,1.0,0.0,nan,nan,nan,0.007030407107021491,7659,755954
Binary-mask A*,1,299.8994949366117,2394,29.879800000003343,0.6006711409395973,0.3993288590604027,nan,nan,nan,-0.002754739629987494,7660,755954
Soft-probability A*,1,300.72792206135796,3670,49.89609999995537,1.0,0.0,nan,nan,nan,1.8901942483814383e-16,7660,755954
Clearance-aware A*,1,307.35533905932755,3861,53.59380000004421,1.0,0.0,nan,nan,nan,0.02203791703989976,7660,755954
URA-style A*,1,304.04163056034275,3998,49.71299999999701,1.0,0.0,nan,nan,nan,0.011018958519949976,7660,755954
GT Oracle A*,1,300.7279220613579,1928,22.683200000074066,1.0,0.0,nan,nan,nan,0.0,7660,755954
Topology+Risk A*,1,307.35533905932755,3853,52.950900000041656,1.0,0.0,nan,nan,nan,0.02203791703989976,7660,755954
Binary-mask A*,1,646.3624817342651,9354,107.27410000004056,0.3624161073825503,0.6375838926174497,nan,nan,nan,-0.007937532717845799,7661,755954
Soft-probability A*,1,649.1909088590114,10813,131.29060000005666,0.9648829431438127,0.03511705685618727,nan,nan,nan,-0.0035963519234796836,7661,755954
Clearance-aware A*,1,658.2619766708768,9688,115.46140000007199,1.0,0.0,nan,nan,nan,0.010326278440487927,7661,755954
URA-style A*,1,654.6051224213845,9821,118.34899999996651,1.0,0.0,nan,nan,nan,0.004713595229809155,7661,755954
GT Oracle A*,1,651.5340546095189,7064,80.95939999998336,1.0,0.0,nan,nan,nan,0.0,7661,755954
Topology+Risk A*,1,658.2619766708768,9632,115.73969999994915,1.0,0.0,nan,nan,nan,0.010326278440487927,7661,755954
Binary-mask A*,1,514.1543289325512,5312,59.95350000000599,0.6432865731462926,0.35671342685370744,nan,nan,nan,-0.003212133244710357,7662,755954
Soft-probability A*,1,515.8111831820436,6390,74.14610000000721,1.0,0.0,nan,nan,nan,0.0,7662,755954
Clearance-aware A*,1,522.4386001800133,6395,77.66639999999825,1.0,0.0,nan,nan,nan,0.012848532978841427,7662,755954
URA-style A*,1,518.2964645562822,6526,74.67159999998785,1.0,0.0,nan,nan,nan,0.004818199867065535,7662,755954
GT Oracle A*,1,515.8111831820436,3910,43.6710999999832,1.0,0.0,nan,nan,nan,0.0,7662,755954
Topology+Risk A*,1,522.4386001800133,6389,72.983000000022,1.0,0.0,nan,nan,nan,0.012848532978841427,7662,755954
Binary-mask A*,1,700.6518036156092,7722,92.73559999996905,0.6378539493293591,0.3621460506706409,nan,nan,nan,-0.004849280435459695,7663,755954
Soft-probability A*,1,702.8944443027287,10587,128.1770000000506,0.9910714285714286,0.008928571428571397,nan,nan,nan,-0.0016640099744474797,7663,755954
Clearance-aware A*,1,711.2792206135791,10019,119.32799999999588,1.0,0.0,nan,nan,nan,0.010245066882376272,7663,755954
URA-style A*,1,706.5512985522212,10215,117.95440000003055,1.0,0.0,nan,nan,nan,0.00352989821068227,7663,755954
GT Oracle A*,1,704.0660171779824,5943,63.44539999997778,1.0,0.0,nan,nan,nan,0.0,7663,755954
Topology+Risk A*,1,711.2792206135791,9975,113.24649999994563,1.0,0.0,nan,nan,nan,0.010245066882376272,7663,755954
Binary-mask A*,1,508.23759005323615,4964,57.53799999990861,0.5177453027139874,0.48225469728601256,nan,nan,nan,-0.006672923926479839,7664,755954
Soft-probability A*,1,510.4802307403555,7638,90.82969999997204,0.9875,0.012499999999999956,nan,nan,nan,-0.002289785488832087,7664,755954
Clearance-aware A*,1,517.2081528017136,7636,88.65720000005695,1.0,0.0,nan,nan,nan,0.010859629824111058,7664,755954
URA-style A*,1,514.137084989848,7359,85.82960000001094,1.0,0.0,nan,nan,nan,0.004857368539847396,7664,755954
GT Oracle A*,1,511.6518036156093,4342,46.70839999994314,1.0,0.0,nan,nan,nan,0.0,7664,755954
Topology+Risk A*,1,517.2081528017136,7580,86.53689999994185,1.0,0.0,nan,nan,nan,0.010859629824111058,7664,755954
Binary-mask A*,1,809.03657992646,10249,113.59840000000077,0.4625322997416021,0.5374677002583979,nan,nan,nan,-0.004202363502793518,7665,755954
Soft-probability A*,1,811.2792206135794,12198,148.1384999999591,0.9922580645161291,0.007741935483870921,nan,nan,nan,-0.001442023178071879,7665,755954
Clearance-aware A*,1,819.6639969244297,11070,135.470699999928,1.0,0.0,nan,nan,nan,0.00887832653177874,7665,755954
URA-style A*,1,814.9360748630718,11358,135.22120000004634,1.0,0.0,nan,nan,nan,0.00305899310352855,7665,755954
GT Oracle A*,1,812.4507934888331,7510,78.97409999998217,1.0,0.0,nan,nan,nan,0.0,7665,755954
Topology+Risk A*,1,819.6639969244297,11037,129.4389999999339,1.0,0.0,nan,nan,nan,0.00887832653177874,7665,755954
Binary-mask A*,1,578.426406871193,5307,68.05980000001455,0.41798941798941797,0.5820105820105821,nan,nan,nan,-0.0014301600541360706,7666,755954
Soft-probability A*,1,579.2548339959393,7816,100.46230000000378,1.0,0.0,nan,nan,nan,1.9626394299959009e-16,7666,755954
Clearance-aware A*,1,584.2253967444166,6610,77.06310000003214,1.0,0.0,nan,nan,nan,0.00858096032481662,7666,755954
URA-style A*,1,580.0832611206855,7373,83.30660000001444,1.0,0.0,nan,nan,nan,0.0014301600541362668,7666,755954
GT Oracle A*,1,579.2548339959392,4031,49.69919999996364,1.0,0.0,nan,nan,nan,0.0,7666,755954
Topology+Risk A*,1,584.2253967444166,6607,76.41769999997905,1.0,0.0,nan,nan,nan,0.00858096032481662,7666,755954
Binary-mask A*,1,576.9238815542518,7280,85.4884000000311,0.5807622504537205,0.41923774954627946,nan,nan,nan,-0.00446202467438946,7667,755954
Soft-probability A*,1,578.338095116625,8441,104.5961999999463,0.9891304347826086,0.010869565217391353,nan,nan,nan,-0.0020216623465722844,7667,755954
Clearance-aware A*,1,586.7228714274753,8055,96.4640000000827,1.0,0.0,nan,nan,nan,0.012447080409532647,7667,755954
URA-style A*,1,582.8233764908637,7920,99.65859999999793,1.0,0.0,nan,nan,nan,0.005718124618123351,7667,755954
GT Oracle A*,1,579.5096679918788,5634,59.603100000003906,1.0,0.0,nan,nan,nan,0.0,7667,755954
Topology+Risk A*,1,586.7228714274754,8023,101.53999999999996,1.0,0.0,nan,nan,nan,0.012447080409532843,7667,755954
Binary-mask A*,1,1091.2031021678313,13454,148.35779999998522,0.3142023346303502,0.6857976653696498,nan,nan,nan,-0.0047169758595988695,7668,755954
Soft-probability A*,1,1094.0315292925775,16662,195.34169999997175,0.9796116504854369,0.020388349514563142,nan,nan,nan,-0.002137176098504367,7668,755954
Clearance-aware A*,1,1104.7594513539354,13258,155.11260000005223,1.0,0.0,nan,nan,nan,0.007647728921247548,7668,755954
URA-style A*,1,1099.4457428549506,15052,179.92240000000947,1.0,0.0,nan,nan,nan,0.002801111592389569,7668,755954
GT Oracle A*,1,1096.374675043085,10064,113.78919999992831,1.0,0.0,nan,nan,nan,0.0,7668,755954
Topology+Risk A*,1,1104.7594513539354,13209,153.30149999999776,1.0,0.0,nan,nan,nan,0.007647728921247548,7668,755954
Binary-mask A*,1,1094.9604614807115,11710,139.2436999999518,0.42884801548886736,0.5711519845111326,nan,nan,nan,-0.0047008656358973385,7669,755954
Soft-probability A*,1,1097.788888605458,16459,197.6606000000629,0.9797101449275363,0.020289855072463725,nan,nan,nan,-0.0021298768487175825,7669,755954
Clearance-aware A*,1,1109.345237791562,13358,166.15870000009636,1.0,0.0,nan,nan,nan,0.008374634269231492,7669,755954
URA-style A*,1,1103.203102167831,15675,203.28970000002755,1.0,0.0,nan,nan,nan,0.002791544756410635,7669,755954
GT Oracle A*,1,1100.1320343559653,8700,94.85170000004928,1.0,0.0,nan,nan,nan,0.0,7669,755954
Topology+Risk A*,1,1109.345237791562,13331,169.37910000001466,1.0,0.0,nan,nan,nan,0.008374634269231492,7669,755954
