method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Binary-mask A*,1,2178.2135623730965,94905,632.8507999999715,0.6328611898016997,0.3671388101983003,nan,nan,nan,-0.005854943531997904,311,18328960_15
Soft-probability A*,1,2183.62777593547,117715,799.8183999999924,0.9774011299435028,0.02259887005649719,nan,nan,nan,-0.003383875616218618,311,18328960_15
Clearance-aware A*,1,2194.0125522463195,150294,1028.6715999999956,0.9881690140845071,0.01183098591549292,nan,nan,nan,0.0013557762757242437,311,18328960_15
URA-style A*,1,2194.941484434454,113514,772.1306999999911,0.9926884139482565,0.007311586051743535,nan,nan,nan,0.0017797445029819944,311,18328960_15
GT Oracle A*,1,2191.0419894978427,77598,492.5967000000355,1.0,0.0,nan,nan,nan,0.0,311,18328960_15
Topology+Risk A*,1,2195.1841251215733,146853,987.2281999999473,0.9904333145751266,0.009566685424873378,nan,nan,nan,0.0018904866468031185,311,18328960_15
Binary-mask A*,1,1954.2602435673311,65644,430.6946999999468,0.3288547664747281,0.6711452335252719,nan,nan,nan,-0.00848707382067005,312,18328960_15
Soft-probability A*,1,1960.846030004958,80886,557.6098999999886,0.9770700636942675,0.02292993630573248,nan,nan,nan,-0.00514571107051563,312,18328960_15
Clearance-aware A*,1,1973.573952066316,102261,683.7231999999744,0.9854338188727042,0.014566181127295796,nan,nan,nan,0.0013119238779408546,312,18328960_15
URA-style A*,1,1976.159738503943,74799,502.0291999999813,0.9911504424778761,0.008849557522123908,nan,nan,nan,0.0026238477558815938,312,18328960_15
GT Oracle A*,1,1970.9881656286889,53331,343.5198999999898,1.0,0.0,nan,nan,nan,0.0,312,18328960_15
Topology+Risk A*,1,1976.159738503943,100459,667.1187000000032,0.988621997471555,0.011378002528445008,nan,nan,nan,0.0026238477558815938,312,18328960_15
Binary-mask A*,1,732.6732316404219,15822,100.69190000001527,0.5896551724137931,0.41034482758620694,nan,nan,nan,-0.0043101111209737746,313,18478735_15
Soft-probability A*,1,736.4305909533027,20166,133.01310000002786,0.958974358974359,0.04102564102564099,nan,nan,nan,0.000796073348662922,313,18478735_15
Clearance-aware A*,1,745.3595231414372,28282,186.90279999998438,0.9899328859060402,0.010067114093959773,nan,nan,nan,0.012930333362921478,313,18478735_15
URA-style A*,1,744.1879502661834,21859,149.24949999999626,0.9932659932659933,0.006734006734006703,nan,nan,nan,0.011338186665595943,313,18478735_15
GT Oracle A*,1,735.8448045156757,18564,120.10120000002189,1.0,0.0,nan,nan,nan,0.0,313,18478735_15
Topology+Risk A*,1,745.9453095790641,27530,181.292400000018,0.9899497487437185,0.01005025125628145,nan,nan,nan,0.013726406711584246,313,18478735_15
Binary-mask A*,1,961.7981233214505,18581,118.00199999998995,0.3553299492385787,0.6446700507614214,nan,nan,nan,0.10272639875888993,314,18478735_15
Soft-probability A*,1,964.6265504461968,24594,170.1009999999883,0.9620253164556962,0.03797468354430378,nan,nan,nan,0.10596926353663816,314,18478735_15
Clearance-aware A*,1,970.2834046956892,29540,196.5706999999952,0.9924433249370277,0.007556675062972307,nan,nan,nan,0.11245499309213434,314,18478735_15
URA-style A*,1,970.2834046956892,22350,147.15340000003607,0.9949622166246851,0.005037783375314908,nan,nan,nan,0.11245499309213434,314,18478735_15
GT Oracle A*,1,872.2001435750036,13776,84.26749999995309,1.0,0.0,nan,nan,nan,0.0,314,18478735_15
Topology+Risk A*,1,970.2834046956892,28408,185.3952000000163,0.9924433249370277,0.007556675062972307,nan,nan,nan,0.11245499309213434,314,18478735_15
Binary-mask A*,1,171.8061325481599,1766,11.038299999995616,0.31746031746031744,0.6825396825396826,nan,nan,nan,-0.0439579719743675,315,18478735_15
Soft-probability A*,1,173.80613254815995,2263,14.919599999984712,0.84375,0.15625,nan,nan,nan,-0.0328286599545225,315,18478735_15
Clearance-aware A*,1,177.2203461105331,3427,21.97000000001026,0.9694656488549618,0.03053435114503822,nan,nan,nan,-0.013829735935504467,315,18478735_15
URA-style A*,1,177.46298679765235,2417,15.775099999984832,0.9769230769230769,0.023076923076923106,nan,nan,nan,-0.012479523977674576,315,18478735_15
GT Oracle A*,1,179.7056274847716,1508,9.210999999993419,1.0,0.0,nan,nan,nan,0.0,315,18478735_15
Topology+Risk A*,1,178.04877323527927,3338,21.13990000003696,0.9770992366412213,0.022900763358778664,nan,nan,nan,-0.009219823957002925,315,18478735_15
Binary-mask A*,1,308.3452377915614,4272,27.173599999969156,0.6058091286307054,0.39419087136929465,nan,nan,nan,-0.030060715572255262,316,18478735_15
Soft-probability A*,1,310.58787847868075,5991,38.596499999982825,0.9256198347107438,0.07438016528925617,nan,nan,nan,-0.02300620317286628,316,18478735_15
Clearance-aware A*,1,315.41630560342696,6806,43.183399999975336,0.9715447154471545,0.028455284552845517,nan,nan,nan,-0.007817769637032946,316,18478735_15
URA-style A*,1,316.2447327281732,5905,38.38530000001583,0.975609756097561,0.024390243902439046,nan,nan,nan,-0.005211846424688572,316,18478735_15
GT Oracle A*,1,317.90158697766554,3336,19.955899999956728,1.0,0.0,nan,nan,nan,0.0,316,18478735_15
Topology+Risk A*,1,316.2447327281732,6656,42.768599999988055,0.975609756097561,0.024390243902439046,nan,nan,nan,-0.005211846424688572,316,18478735_15
Binary-mask A*,1,512.4650788387075,11337,73.86420000000271,0.5265822784810127,0.4734177215189873,nan,nan,nan,-0.05572546621143115,317,18478735_15
Soft-probability A*,1,514.2224381515882,15321,104.36470000001918,0.914572864321608,0.085427135678392,nan,nan,nan,-0.05248733406469089,317,18478735_15
Clearance-aware A*,1,519.394011026842,26115,173.37230000003956,0.9653465346534653,0.034653465346534684,nan,nan,nan,-0.04295812950542595,317,18478735_15
URA-style A*,1,524.4650788387075,16616,112.65420000000859,0.9803439803439803,0.019656019656019708,nan,nan,nan,-0.03361411682711687,317,18478735_15
GT Oracle A*,1,542.7077195258269,12913,80.61670000000731,1.0,0.0,nan,nan,nan,0.0,317,18478735_15
Topology+Risk A*,1,525.0508652763344,25861,171.37500000001182,0.9779411764705882,0.022058823529411797,nan,nan,nan,-0.03253473944487011,317,18478735_15
Binary-mask A*,1,527.4234482783648,10339,66.6004000000271,0.5275779376498801,0.47242206235011985,nan,nan,nan,-0.03318003719636647,318,18478735_15
Soft-probability A*,1,534.8376618407381,14472,96.44760000003316,0.9504716981132075,0.04952830188679247,nan,nan,nan,-0.019589041756192912,318,18478735_15
Clearance-aware A*,1,544.2518754031112,15973,104.57529999996495,0.9699769053117783,0.03002309468822173,nan,nan,nan,-0.0023318461652315613,318,18478735_15
URA-style A*,1,547.1808075912456,14999,97.93799999999919,0.9954337899543378,0.004566210045662156,nan,nan,nan,0.003037179649661642,318,18478735_15
GT Oracle A*,1,545.5239533417531,10502,66.38579999997773,1.0,0.0,nan,nan,nan,0.0,318,18478735_15
Topology+Risk A*,1,546.4945160902305,15633,103.13639999998259,0.9746543778801844,0.025345622119815614,nan,nan,nan,0.0017791386474085129,318,18478735_15
Binary-mask A*,1,1878.854039231668,41685,265.8303000000046,0.36014851485148514,0.6398514851485149,nan,nan,nan,-0.009489396457352622,319,18478735_15
Soft-probability A*,1,1880.854039231668,51108,340.30749999999443,0.9826946847960445,0.017305315203955507,nan,nan,nan,-0.00843501907320233,319,18478735_15
Clearance-aware A*,1,1888.5108934811603,46597,323.8612000000103,0.9926108374384236,0.007389162561576401,nan,nan,nan,-0.004398412096002397,319,18478735_15
URA-style A*,1,1893.6824663564141,44791,307.5966999999764,0.9969325153374233,0.0030674846625766694,nan,nan,nan,-0.001672017355926053,319,18478735_15
GT Oracle A*,1,1896.854039231668,32442,200.94749999998385,1.0,0.0,nan,nan,nan,0.0,319,18478735_15
Topology+Risk A*,1,1891.6824663564141,45017,302.08869999995613,0.9969287469287469,0.0030712530712531105,nan,nan,nan,-0.0027263947400763444,319,18478735_15
Binary-mask A*,1,1210.9991334482265,24979,158.6985999999797,0.5043144774688398,0.49568552253116016,nan,nan,nan,-0.01534314203586188,320,18478735_15
Soft-probability A*,1,1219.7270555095847,33046,219.79859999999007,0.9742366412213741,0.0257633587786259,nan,nan,nan,-0.008246515724477115,320,18478735_15
Clearance-aware A*,1,1231.8691911333158,30507,202.66010000000279,0.9886363636363636,0.011363636363636354,nan,nan,nan,0.0016261892032251347,320,18478735_15
URA-style A*,1,1233.2834046956887,30322,202.18319999997902,0.9924314096499527,0.007568590350047311,nan,nan,nan,0.00277607861631767,320,18478735_15
GT Oracle A*,1,1229.8691911333156,19286,127.63759999995727,1.0,0.0,nan,nan,nan,0.0,320,18478735_15
Topology+Risk A*,1,1234.1118318204349,29634,197.83409999996593,0.9895931882686849,0.01040681173131508,nan,nan,nan,0.00344966823927816,320,18478735_15
Binary-mask A*,1,1337.8935777509562,27371,181.22280000000046,0.39015817223198596,0.609841827768014,nan,nan,nan,-0.013025597449322034,321,18478735_15
Soft-probability A*,1,1341.0651506262102,34905,231.42430000001468,0.9807355516637478,0.019264448336252182,nan,nan,nan,-0.01068590369807327,321,18478735_15
Clearance-aware A*,1,1346.7220048757026,40974,269.96650000000955,0.9869109947643979,0.01308900523560208,nan,nan,nan,-0.00651279872466085,321,18478735_15
URA-style A*,1,1353.3077913133295,32297,214.4185999999877,0.9930615784908933,0.006938421509106729,nan,nan,nan,-0.0016544133174075442,321,18478735_15
GT Oracle A*,1,1355.5504320004486,23131,144.89800000001196,1.0,0.0,nan,nan,nan,0.0,321,18478735_15
Topology+Risk A*,1,1349.8935777509564,39948,262.35040000000254,0.9904347826086957,0.009565217391304337,nan,nan,nan,-0.004173104973412251,321,18478735_15
Binary-mask A*,1,1421.2417741353458,45288,290.44760000005,0.46325878594249204,0.536741214057508,nan,nan,nan,-0.011132434561767404,322,18478735_15
Soft-probability A*,1,1423.241774135346,55032,367.4219999999764,0.9808612440191388,0.019138755980861233,nan,nan,nan,-0.00974088024154634,322,18478735_15
Clearance-aware A*,1,1428.6559876977192,63026,416.72570000002906,0.9920571882446386,0.007942811755361379,nan,nan,nan,-0.0059737941048868815,322,18478735_15
URA-style A*,1,1431.827560572973,51046,340.628200000026,0.9960411718131433,0.003958828186856667,nan,nan,nan,-0.0037670861366594583,322,18478735_15
GT Oracle A*,1,1437.241774135346,37357,233.58150000001388,1.0,0.0,nan,nan,nan,0.0,322,18478735_15
Topology+Risk A*,1,1431.241774135346,61833,411.777700000016,0.9960380348652932,0.003961965134706813,nan,nan,nan,-0.004174662960662717,322,18478735_15
Binary-mask A*,1,1118.5239533417534,13258,82.28069999995569,0.5519287833827893,0.4480712166172107,nan,nan,nan,-0.024805074015318035,323,18478735_15
Soft-probability A*,1,1119.9381669041268,17376,113.23499999997466,0.9851778656126482,0.014822134387351804,nan,nan,nan,-0.023572079508437038,323,18478735_15
Clearance-aware A*,1,1121.3523804664999,24447,159.98840000003156,0.9861796643632774,0.01382033563672258,nan,nan,nan,-0.022339085001556243,323,18478735_15
URA-style A*,1,1148.6316010800792,18710,123.54949999996734,0.9970089730807578,0.0029910269192422456,nan,nan,nan,0.0014445429195985172,323,18478735_15
GT Oracle A*,1,1146.9747468305868,11464,69.74409999997988,1.0,0.0,nan,nan,nan,0.0,323,18478735_15
Topology+Risk A*,1,1122.5239533417537,24445,160.64130000000887,0.9862068965517241,0.01379310344827589,nan,nan,nan,-0.021317638907393164,323,18478735_15
Binary-mask A*,1,936.839753881793,30565,196.0278000000244,0.6851851851851852,0.31481481481481477,nan,nan,nan,-0.02189427529059716,324,18478735_15
Soft-probability A*,1,940.839753881793,38985,258.2380999999714,0.9631578947368421,0.0368421052631579,nan,nan,nan,-0.017718083062815942,324,18478735_15
Clearance-aware A*,1,948.981889505524,46088,324.11609999996926,0.9803664921465969,0.01963350785340312,nan,nan,nan,-0.009217302185474383,324,18478735_15
URA-style A*,1,955.5676759431508,38969,259.1434999999933,0.9896238651102465,0.01037613488975353,nan,nan,nan,-0.002341424651813407,324,18478735_15
GT Oracle A*,1,957.8103166302701,25445,158.27069999994592,1.0,0.0,nan,nan,nan,0.0,324,18478735_15
Topology+Risk A*,1,952.1534623807778,45396,298.8756000000308,0.9856770833333334,0.01432291666666663,nan,nan,nan,-0.005906027687605235,324,18478735_15
Binary-mask A*,1,1564.5108934811608,45962,293.13640000003716,0.37153846153846154,0.6284615384615384,nan,nan,nan,-0.017158742530432085,325,18478735_15
Soft-probability A*,1,1571.0966799187877,59026,408.26289999995424,0.9495026778882938,0.05049732211170621,nan,nan,nan,-0.013021486183574195,325,18478735_15
Clearance-aware A*,1,1581.2388155425188,66807,447.1753999999919,0.9603960396039604,0.03960396039603964,nan,nan,nan,-0.006650096012122651,325,18478735_15
URA-style A*,1,1588.9961748553994,56645,378.54229999999234,0.9674735249621785,0.03252647503782147,nan,nan,nan,-0.0017768459673432608,325,18478735_15
GT Oracle A*,1,1591.8246019801456,39354,244.95939999997063,1.0,0.0,nan,nan,nan,0.0,325,18478735_15
Topology+Risk A*,1,1585.8246019801456,65074,432.32160000002295,0.9650986342943855,0.03490136570561453,nan,nan,nan,-0.003769259497897141,325,18478735_15
Binary-mask A*,1,3203.838020778129,77597,491.9505999999956,0.3947858472998138,0.6052141527001862,nan,nan,nan,-0.012847948170676802,326,18478735_15
Soft-probability A*,1,3218.565942839487,97042,658.4882999999877,0.9762611275964391,0.023738872403560873,nan,nan,nan,-0.008310047569034957,326,18478735_15
Clearance-aware A*,1,3243.779146275081,96473,645.3914000000509,0.9893186003683241,0.010681399631675914,nan,nan,nan,-0.000541469587495211,326,18478735_15
URA-style A*,1,3251.779146275081,88512,594.7991000000457,0.9941241278002203,0.005875872199779697,nan,nan,nan,0.0019234541581555,326,18478735_15
GT Oracle A*,1,3245.5365055879624,63341,393.3708000000138,1.0,0.0,nan,nan,nan,0.0,326,18478735_15
Topology+Risk A*,1,3249.779146275081,93639,617.6754999999616,0.9915472252848218,0.008452774715178246,nan,nan,nan,0.0013072232217428222,326,18478735_15
Binary-mask A*,1,1978.2632021601582,46106,293.5743000000457,0.41459074733096085,0.5854092526690391,nan,nan,nan,-0.010489300009114055,327,18478735_15
Soft-probability A*,1,1982.2632021601585,61369,403.5571999999661,0.9834319526627219,0.016568047337278125,nan,nan,nan,-0.008488533480351959,327,18478735_15
Clearance-aware A*,1,1990.4053377838895,73912,493.6534000000279,0.9911452184179457,0.008854781582054327,nan,nan,nan,-0.004415905373201539,327,18478735_15
URA-style A*,1,1996.9911242215164,62578,416.2794000000076,0.9952968841857731,0.004703115814226888,nan,nan,nan,-0.0011217501057069132,327,18478735_15
GT Oracle A*,1,1999.2337649086355,38481,247.8371999999922,1.0,0.0,nan,nan,nan,0.0,327,18478735_15
Topology+Risk A*,1,1993.5769106591433,72449,484.99459999999317,0.9935217903415783,0.006478209658421719,nan,nan,nan,-0.002829511160117244,327,18478735_15
Binary-mask A*,1,2150.5007922133827,54692,349.4362999999794,0.38293216630196936,0.6170678336980306,nan,nan,nan,-0.01227612050406859,328,18478735_15
Soft-probability A*,1,2156.743432900502,67632,452.7979000000073,0.9787234042553191,0.021276595744680882,nan,nan,nan,-0.009408878929405364,328,18478735_15
Clearance-aware A*,1,2168.057141399486,79423,525.2358000000186,0.9891363389462249,0.01086366105377512,nan,nan,nan,-0.004212498583689992,328,18478735_15
URA-style A*,1,2176.057141399485,62748,417.2456000000011,0.9945916711736074,0.005408328826392639,nan,nan,nan,-0.000538102803610664,328,18478735_15
GT Oracle A*,1,2177.2287142747377,44201,275.94210000000885,1.0,0.0,nan,nan,nan,0.0,328,18478735_15
Topology+Risk A*,1,2172.6429278371124,77358,511.96709999999257,0.991332611050921,0.008667388949079036,nan,nan,nan,-0.0021062492918447868,328,18478735_15
Binary-mask A*,1,2508.3435046879563,82745,533.8634999999954,0.47456015216357583,0.5254398478364242,nan,nan,nan,-0.014353152009624212,329,18478735_15
Soft-probability A*,1,2520.2429996245687,104182,692.2074000000293,0.9777462121212122,0.022253787878787845,nan,nan,nan,-0.009677277411496332,329,18478735_15
Clearance-aware A*,1,2538.8704166225375,94454,632.4179999999728,0.9882297551789078,0.011770244821092235,nan,nan,nan,-0.0023576838965186763,329,18478735_15
URA-style A*,1,2546.870416622537,94700,630.4084999999873,0.9934333958724203,0.0065666041275797005,nan,nan,nan,0.0007858946321739047,329,18478735_15
GT Oracle A*,1,2544.8704166225352,67952,431.613499999969,1.0,0.0,nan,nan,nan,0.0,329,18478735_15
Topology+Risk A*,1,2544.28463018491,92358,615.99369999999,0.9906059182714889,0.009394081728511083,nan,nan,nan,-0.00023018320846478996,329,18478735_15
Binary-mask A*,1,2449.7089450150756,78665,506.8610999999805,0.5473231357552581,0.45267686424474185,nan,nan,nan,-0.014731481048811865,330,18478735_15
Soft-probability A*,1,2461.6084399516863,96590,644.4035999999755,0.9643027129938124,0.03569728700618757,nan,nan,nan,-0.00994552564936773,330,18478735_15
Clearance-aware A*,1,2479.0642840744003,88093,580.660899999998,0.9729985788725722,0.02700142112742776,nan,nan,nan,-0.0029248166296994864,330,18478735_15
URA-style A*,1,2487.407429824907,87781,583.1289999999854,0.9787835926449788,0.021216407355021172,nan,nan,nan,0.0004307815419620915,330,18478735_15
GT Oracle A*,1,2486.3363620130426,64313,408.7711999999897,1.0,0.0,nan,nan,nan,0.0,330,18478735_15
Topology+Risk A*,1,2485.0642840743994,86295,568.0328000000259,0.9759093056211621,0.02409069437883793,nan,nan,nan,-0.0005116274523746461,330,18478735_15
Binary-mask A*,1,2447.08867069202,83769,543.1510999999887,0.48175182481751827,0.5182481751824817,nan,nan,nan,-0.014707152020662561,331,18478735_15
Soft-probability A*,1,2458.988165628631,105155,754.4542999999635,0.9772286821705426,0.022771317829457405,nan,nan,nan,-0.009915953648478682,331,18478735_15
Clearance-aware A*,1,2477.6155826265995,94850,625.6918999999925,0.9879576107899807,0.012042389210019322,nan,nan,nan,-0.0024158328051923986,331,18478735_15
URA-style A*,1,2485.615582626598,95275,633.6453999999776,0.9932821497120922,0.006717850287907834,nan,nan,nan,0.0008052776017322032,331,18478735_15
GT Oracle A*,1,2483.615582626596,68706,441.9766999999979,1.0,0.0,nan,nan,nan,0.0,331,18478735_15
Topology+Risk A*,1,2483.0297961889714,92722,619.2800000000034,0.9903892359442575,0.00961076405574246,nan,nan,nan,-0.00023586034880844264,331,18478735_15
Binary-mask A*,1,2206.897761833046,54048,342.4772000000189,0.40010712372790574,0.5998928762720943,nan,nan,nan,-0.014826588481794132,332,18478735_15
Soft-probability A*,1,2217.968829644911,68146,451.3910999999666,0.9781449893390192,0.021855010660980834,nan,nan,nan,-0.009884392321195817,332,18478735_15
Clearance-aware A*,1,2234.11096526864,63953,415.26770000001534,0.9867584745762712,0.013241525423728806,nan,nan,nan,-0.0026784387438945926,332,18478735_15
